계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2699.0,2782.0,3136.0,nan,745.0,834.0,780.0,nan
Operating Income,278.0,226.0,161.0,nan,39.0,67.0,10.0,nan
Oper.Income(Rep.),278.0,226.0,161.0,nan,39.0,67.0,10.0,nan
Net Income,143.0,253.0,129.0,nan,69.0,51.0,-50.0,nan
Net Income(Contr.),122.0,202.0,141.0,nan,48.0,40.0,4.0,nan
Net Income(Minor.),21.0,51.0,-12.0,nan,21.0,11.0,-54.0,nan
Total Assets,3305.0,4441.0,4521.0,nan,4484.0,4388.0,4521.0,nan
Total Liabilities,740.0,1075.0,1118.0,nan,1013.0,934.0,1118.0,nan
Total Equity,2565.0,3367.0,3403.0,nan,3471.0,3454.0,3403.0,nan
Net Income(Contr.),1958.0,2192.0,2279.0,nan,2290.0,2266.0,2279.0,nan
Net Income(Minor.),607.0,1175.0,1124.0,nan,1181.0,1188.0,1124.0,nan
Capital Stock,54.0,54.0,54.0,nan,54.0,54.0,54.0,nan
Total Debt/Equity,28.85,31.92,32.84,nan,29.18,27.05,32.84,nan
Reserve Ratio,3608.34,4044.88,4281.87,nan,4228.12,4257.38,4281.87,nan
Oper.Income Margin,10.32,8.14,5.13,nan,5.17,8.03,1.35,nan
Net Income Margin,4.51,7.25,4.48,nan,6.4,4.77,0.48,nan
ROA,4.5,6.53,2.87,nan,6.05,4.56,-4.49,nan
ROE,6.36,9.72,6.29,nan,8.47,6.99,0.66,nan
EPS(KRW),1135.0,1882.0,1311.0,nan,445.0,371.0,35.0,nan
BPS(KRW),18542.0,20724.0,21909.0,nan,21641.0,21787.0,21909.0,nan
DPS(KRW),350.0,300.0,300.0,nan,nan,nan,300.0,nan
PER,19.51,11.45,12.74,nan,nan,nan,nan,nan
PBR,1.19,1.04,0.76,nan,0.74,0.73,0.76,nan
Issued Shares,10716.0,10716.0,10716.0,nan,10716.0,10716.0,10716.0,nan
Div Yield,1.58,1.39,1.8,nan,nan,nan,1.8,nan
