계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2495.0,2685.0,2895.0,nan,697.0,669.0,758.0,nan
Operating Income,65.0,39.0,5.0,nan,8.0,4.0,-14.0,nan
Oper.Income(Rep.),65.0,39.0,5.0,nan,8.0,4.0,-14.0,nan
Net Income,47.0,14.0,4.0,nan,2.0,-3.0,3.0,nan
Net Income(Contr.),47.0,16.0,6.0,nan,3.0,-3.0,4.0,nan
Net Income(Minor.),0.0,-2.0,-2.0,nan,-0.0,-0.0,-1.0,nan
Total Assets,2427.0,2698.0,2802.0,nan,2736.0,2719.0,2802.0,nan
Total Liabilities,1592.0,1833.0,1924.0,nan,1867.0,1846.0,1924.0,nan
Total Equity,835.0,865.0,878.0,nan,869.0,873.0,878.0,nan
Net Income(Contr.),826.0,857.0,871.0,nan,862.0,866.0,871.0,nan
Net Income(Minor.),9.0,7.0,7.0,nan,7.0,7.0,7.0,nan
Capital Stock,50.0,50.0,50.0,nan,50.0,50.0,50.0,nan
Total Debt/Equity,190.66,212.04,219.05,nan,214.87,211.55,219.05,nan
Reserve Ratio,1567.64,1614.81,1642.39,nan,1624.95,1631.94,1642.39,nan
Oper.Income Margin,2.59,1.47,0.17,nan,1.15,0.54,-1.83,nan
Net Income Margin,1.89,0.59,0.21,nan,0.37,-0.43,0.54,nan
ROA,2.13,0.53,0.14,nan,0.32,-0.48,0.45,nan
ROE,5.88,1.89,0.71,nan,1.21,-1.33,1.87,nan
EPS(KRW),470.0,159.0,61.0,nan,26.0,-29.0,41.0,nan
BPS(KRW),8338.0,8574.0,8712.0,nan,8625.0,8660.0,8712.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,17.2,67.98,90.33,nan,nan,nan,nan,nan
PBR,0.97,1.26,0.63,nan,0.95,0.77,0.63,nan
Issued Shares,10000.0,10000.0,10000.0,nan,10000.0,10000.0,10000.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
