계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2291.0,6285.0,7573.0,nan,1885.0,1860.0,1932.0,nan
Operating Income,6.0,354.0,244.0,nan,105.0,60.0,1.0,nan
Oper.Income(Rep.),6.0,354.0,244.0,nan,105.0,60.0,1.0,nan
Net Income,-91.0,323.0,225.0,nan,143.0,19.0,-6.0,nan
Net Income(Contr.),-91.0,323.0,225.0,nan,143.0,19.0,-6.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3813.0,5275.0,5754.0,nan,5616.0,5432.0,5754.0,nan
Total Liabilities,2882.0,4049.0,4251.0,nan,4143.0,3983.0,4251.0,nan
Total Equity,932.0,1227.0,1503.0,nan,1473.0,1449.0,1503.0,nan
Net Income(Contr.),932.0,1227.0,1503.0,nan,1473.0,1449.0,1503.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,68.0,68.0,68.0,nan,68.0,68.0,68.0,nan
Total Debt/Equity,309.29,330.06,282.75,nan,281.29,274.82,282.75,nan
Reserve Ratio,1315.93,1752.54,2162.01,nan,2116.84,2082.02,2162.01,nan
Oper.Income Margin,0.27,5.64,3.23,nan,5.54,3.21,0.07,nan
Net Income Margin,-3.97,5.14,2.97,nan,7.58,1.03,-0.32,nan
ROA,-2.38,7.11,4.08,nan,10.13,1.39,-0.44,nan
ROE,-9.43,29.93,16.49,nan,41.08,5.26,-1.66,nan
EPS(KRW),-673.0,2390.0,1666.0,nan,1058.0,142.0,-45.0,nan
BPS(KRW),7080.0,9263.0,11310.0,nan,11084.0,10910.0,11310.0,nan
DPS(KRW),nan,100.0,100.0,nan,nan,nan,100.0,nan
PER,nan,1.57,2.16,nan,nan,nan,nan,nan
PBR,0.35,0.4,0.32,nan,0.5,0.41,0.32,nan
Issued Shares,13514.0,13514.0,13514.0,nan,13514.0,13514.0,13514.0,nan
Div Yield,nan,2.67,2.78,nan,nan,nan,2.78,nan
