계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1029.0,768.0,775.0,nan,nan,nan,nan,nan
Operating Income,49.0,101.0,156.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),49.0,101.0,156.0,nan,nan,nan,0.0,nan
Net Income,59.0,81.0,137.0,nan,nan,nan,nan,nan
Net Income(Contr.),59.0,81.0,137.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1322.0,1351.0,1401.0,nan,nan,nan,1401.0,nan
Total Liabilities,323.0,281.0,204.0,nan,nan,nan,204.0,nan
Total Equity,999.0,1070.0,1197.0,nan,nan,nan,1197.0,nan
Net Income(Contr.),999.0,1070.0,1197.0,nan,nan,nan,1197.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,35.0,35.0,53.0,nan,nan,nan,53.0,nan
Total Debt/Equity,32.28,26.23,17.0,nan,nan,nan,17.0,nan
Reserve Ratio,2719.64,2918.69,2152.27,nan,nan,nan,2152.27,nan
Oper.Income Margin,4.79,13.14,20.07,nan,nan,nan,nan,nan
Net Income Margin,5.7,10.52,17.69,nan,nan,nan,nan,nan
ROA,4.6,6.04,9.97,nan,nan,nan,nan,nan
ROE,6.06,7.81,12.09,nan,nan,nan,nan,nan
EPS(KRW),552.0,760.0,1289.0,nan,nan,nan,0.0,nan
BPS(KRW),9399.0,10062.0,11261.0,nan,nan,nan,11261.0,nan
DPS(KRW),47.0,67.0,100.0,nan,nan,nan,100.0,nan
PER,13.17,12.28,10.86,nan,nan,nan,nan,nan
PBR,0.77,0.93,1.24,nan,nan,nan,1.24,nan
Issued Shares,10633.0,10633.0,10633.0,nan,nan,nan,10633.0,nan
Div Yield,0.64,0.71,0.71,nan,nan,nan,0.71,nan
