계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,955.0,1022.0,1208.0,nan,nan,nan,nan,nan
Operating Income,-23.0,9.0,22.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-23.0,9.0,22.0,nan,nan,nan,0.0,nan
Net Income,-95.0,-22.0,-46.0,nan,nan,nan,nan,nan
Net Income(Contr.),-95.0,-22.0,-46.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1733.0,2194.0,2368.0,nan,nan,nan,2368.0,nan
Total Liabilities,928.0,1428.0,1440.0,nan,nan,nan,1440.0,nan
Total Equity,804.0,765.0,928.0,nan,nan,nan,928.0,nan
Net Income(Contr.),804.0,765.0,928.0,nan,nan,nan,928.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,213.0,213.0,272.0,nan,nan,nan,272.0,nan
Total Debt/Equity,115.43,186.59,155.21,nan,nan,nan,155.21,nan
Reserve Ratio,277.83,259.5,241.18,nan,nan,nan,241.18,nan
Oper.Income Margin,-2.39,0.86,1.81,nan,nan,nan,nan,nan
Net Income Margin,-9.9,-2.2,-3.79,nan,nan,nan,nan,nan
ROA,-5.32,-1.15,-2.01,nan,nan,nan,nan,nan
ROE,-11.17,-2.87,-5.4,nan,nan,nan,nan,nan
EPS(KRW),-222.0,-53.0,-101.0,nan,nan,nan,0.0,nan
BPS(KRW),1889.0,1798.0,1706.0,nan,nan,nan,1706.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.6,1.25,1.29,nan,nan,nan,1.29,nan
Issued Shares,42581.0,42581.0,54384.0,nan,nan,nan,54384.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
