계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5246.0,4169.0,4509.0,nan,1232.0,1194.0,1055.0,nan
Operating Income,568.0,-127.0,-188.0,nan,13.0,-22.0,-104.0,nan
Oper.Income(Rep.),568.0,-127.0,-188.0,nan,13.0,-22.0,-104.0,nan
Net Income,447.0,-166.0,-230.0,nan,-11.0,-67.0,-123.0,nan
Net Income(Contr.),402.0,-152.0,-222.0,nan,-15.0,-68.0,-123.0,nan
Net Income(Minor.),45.0,-14.0,-8.0,nan,4.0,1.0,0.0,nan
Total Assets,7671.0,7912.0,8061.0,nan,8001.0,7714.0,8061.0,nan
Total Liabilities,3859.0,4251.0,4598.0,nan,4344.0,4124.0,4598.0,nan
Total Equity,3811.0,3661.0,3462.0,nan,3657.0,3590.0,3462.0,nan
Net Income(Contr.),2689.0,2526.0,2300.0,nan,2495.0,2427.0,2300.0,nan
Net Income(Minor.),1122.0,1136.0,1162.0,nan,1162.0,1163.0,1162.0,nan
Capital Stock,219.0,219.0,219.0,nan,219.0,219.0,219.0,nan
Total Debt/Equity,101.26,116.09,132.8,nan,118.77,114.9,132.8,nan
Reserve Ratio,1128.33,1053.8,950.6,nan,1039.58,1008.39,950.6,nan
Oper.Income Margin,10.83,-3.05,-4.17,nan,1.02,-1.81,-9.9,nan
Net Income Margin,7.66,-3.64,-4.92,nan,-1.19,-5.7,-11.66,nan
ROA,6.09,-2.13,-2.88,nan,-0.54,-3.43,-6.24,nan
ROE,16.16,-5.82,-9.19,nan,-2.34,-11.05,-20.82,nan
EPS(KRW),918.0,-347.0,-507.0,nan,-33.0,-155.0,-281.0,nan
BPS(KRW),6142.0,5769.0,5253.0,nan,5698.0,5542.0,5253.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,7.18,nan,nan,nan,nan,nan,nan,nan
PBR,1.07,1.34,0.68,nan,1.08,0.77,0.68,nan
Issued Shares,43785.0,43785.0,43785.0,nan,43785.0,43785.0,43785.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
