계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,91.0,49.0,68.0,nan,22.0,11.0,15.0,nan
Operating Income,-256.0,-278.0,-187.0,nan,-45.0,-44.0,-52.0,nan
Oper.Income(Rep.),-256.0,-278.0,-187.0,nan,-45.0,-44.0,-52.0,nan
Net Income,-314.0,-190.0,-235.0,nan,-139.0,-49.0,30.0,nan
Net Income(Contr.),-299.0,-179.0,-206.0,nan,-127.0,-42.0,37.0,nan
Net Income(Minor.),-16.0,-11.0,-29.0,nan,-12.0,-7.0,-7.0,nan
Total Assets,963.0,1195.0,1073.0,nan,997.0,943.0,1073.0,nan
Total Liabilities,340.0,492.0,565.0,nan,493.0,502.0,565.0,nan
Total Equity,623.0,704.0,508.0,nan,504.0,441.0,508.0,nan
Net Income(Contr.),610.0,701.0,525.0,nan,510.0,454.0,525.0,nan
Net Income(Minor.),12.0,3.0,-17.0,nan,-6.0,-13.0,-17.0,nan
Capital Stock,127.0,140.0,147.0,nan,143.0,143.0,147.0,nan
Total Debt/Equity,54.54,69.87,111.39,nan,97.89,113.73,111.39,nan
Reserve Ratio,381.07,399.49,257.31,nan,255.47,216.44,257.31,nan
Oper.Income Margin,-281.22,-568.14,-275.3,nan,-205.2,-387.68,-351.45,nan
Net Income Margin,-327.42,-365.62,-303.93,nan,-580.11,-370.73,247.09,nan
ROA,-29.49,-17.64,-20.76,nan,-52.87,-20.04,11.71,nan
ROE,-40.18,-27.32,-33.69,nan,-88.66,-34.82,29.94,nan
EPS(KRW),-1178.0,-703.0,-722.0,nan,-443.0,-146.0,127.0,nan
BPS(KRW),2405.0,2497.0,1787.0,nan,1777.0,1582.0,1787.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,5.24,3.91,2.42,nan,3.36,4.18,2.42,nan
Issued Shares,24018.0,24949.0,26712.0,nan,26025.0,26025.0,26712.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
