계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,903.0,863.0,941.0,nan,239.0,236.0,233.0,nan
Operating Income,-12.0,12.0,58.0,nan,5.0,3.0,40.0,nan
Oper.Income(Rep.),-12.0,12.0,58.0,nan,5.0,3.0,40.0,nan
Net Income,-26.0,20.0,-59.0,nan,0.0,11.0,-77.0,nan
Net Income(Contr.),-26.0,20.0,-59.0,nan,0.0,11.0,-77.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,1125.0,1047.0,987.0,nan,1087.0,1036.0,987.0,nan
Total Liabilities,529.0,445.0,470.0,nan,493.0,438.0,470.0,nan
Total Equity,596.0,602.0,517.0,nan,593.0,599.0,517.0,nan
Net Income(Contr.),600.0,606.0,521.0,nan,597.0,603.0,521.0,nan
Net Income(Minor.),-4.0,-4.0,-4.0,nan,-4.0,-4.0,-4.0,nan
Capital Stock,76.0,76.0,76.0,nan,76.0,76.0,76.0,nan
Total Debt/Equity,88.67,73.95,90.98,nan,83.19,73.08,90.98,nan
Reserve Ratio,693.88,701.66,605.17,nan,696.21,710.21,605.17,nan
Oper.Income Margin,-1.3,1.37,6.15,nan,2.02,1.2,17.0,nan
Net Income Margin,-2.89,2.36,-6.31,nan,0.15,4.48,-33.1,nan
ROA,-2.31,1.87,-5.84,nan,0.13,3.98,-30.52,nan
ROE,-4.23,3.37,-10.53,nan,0.25,7.05,-54.92,nan
EPS(KRW),-172.0,135.0,-393.0,nan,2.0,70.0,-510.0,nan
BPS(KRW),3969.0,4008.0,3526.0,nan,3981.0,4051.0,3526.0,nan
DPS(KRW),75.0,75.0,75.0,nan,nan,nan,75.0,nan
PER,nan,26.57,nan,nan,nan,nan,nan,nan
PBR,1.2,0.89,0.95,nan,1.03,0.99,0.95,nan
Issued Shares,15125.0,15125.0,15125.0,nan,15125.0,15125.0,15125.0,nan
Div Yield,1.57,2.1,2.24,nan,nan,nan,2.24,nan
