계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4113.0,3900.0,3889.0,nan,997.0,928.0,975.0,nan
Operating Income,232.0,162.0,386.0,nan,138.0,35.0,84.0,nan
Oper.Income(Rep.),232.0,162.0,386.0,nan,138.0,35.0,84.0,nan
Net Income,-4.0,-98.0,127.0,nan,70.0,-12.0,2.0,nan
Net Income(Contr.),-1.0,-74.0,123.0,nan,64.0,-13.0,12.0,nan
Net Income(Minor.),-3.0,-25.0,4.0,nan,6.0,1.0,-10.0,nan
Total Assets,10077.0,9837.0,9681.0,nan,10229.0,9657.0,9681.0,nan
Total Liabilities,6293.0,6154.0,5865.0,nan,6400.0,5842.0,5865.0,nan
Total Equity,3783.0,3683.0,3816.0,nan,3828.0,3815.0,3816.0,nan
Net Income(Contr.),3565.0,3490.0,3612.0,nan,3617.0,3602.0,3612.0,nan
Net Income(Minor.),218.0,193.0,204.0,nan,212.0,213.0,204.0,nan
Capital Stock,399.0,399.0,399.0,nan,399.0,399.0,399.0,nan
Total Debt/Equity,166.34,167.1,153.71,nan,167.19,153.15,153.71,nan
Reserve Ratio,794.43,775.48,807.07,nan,807.3,803.62,807.07,nan
Oper.Income Margin,5.63,4.16,9.93,nan,13.85,3.79,8.59,nan
Net Income Margin,-0.01,-1.89,3.16,nan,6.42,-1.41,1.18,nan
ROA,-0.04,-0.99,1.3,nan,2.8,-0.47,0.06,nan
ROE,-0.02,-2.09,3.47,nan,7.15,-1.45,1.28,nan
EPS(KRW),-1.0,-92.0,154.0,nan,80.0,-16.0,14.0,nan
BPS(KRW),4472.0,4377.0,4535.0,nan,4537.0,4518.0,4535.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,13.12,nan,nan,nan,nan,nan
PBR,0.66,0.56,0.45,nan,0.47,0.43,0.45,nan
Issued Shares,79722.0,79722.0,79722.0,nan,79722.0,79722.0,79722.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
