계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1521.0,1696.0,1864.0,nan,461.0,470.0,491.0,nan
Operating Income,64.0,10.0,19.0,nan,-7.0,9.0,26.0,nan
Oper.Income(Rep.),64.0,10.0,19.0,nan,-7.0,9.0,26.0,nan
Net Income,80.0,-49.0,-38.0,nan,-17.0,-9.0,2.0,nan
Net Income(Contr.),79.0,-45.0,-30.0,nan,-15.0,-8.0,5.0,nan
Net Income(Minor.),1.0,-3.0,-8.0,nan,-1.0,-1.0,-3.0,nan
Total Assets,2305.0,2365.0,2580.0,nan,2396.0,2325.0,2580.0,nan
Total Liabilities,1352.0,1478.0,1549.0,nan,1539.0,1480.0,1549.0,nan
Total Equity,953.0,888.0,1031.0,nan,857.0,845.0,1031.0,nan
Net Income(Contr.),895.0,835.0,969.0,nan,807.0,797.0,969.0,nan
Net Income(Minor.),57.0,53.0,63.0,nan,50.0,49.0,63.0,nan
Capital Stock,170.0,170.0,170.0,nan,170.0,170.0,170.0,nan
Total Debt/Equity,141.9,166.52,150.18,nan,179.74,175.11,150.18,nan
Reserve Ratio,430.5,398.73,479.16,nan,382.36,377.9,479.16,nan
Oper.Income Margin,4.23,0.57,1.03,nan,-1.46,1.92,5.37,nan
Net Income Margin,5.17,-2.67,-1.63,nan,-3.33,-1.69,1.03,nan
ROA,3.52,-2.09,-1.53,nan,-2.82,-1.56,0.33,nan
ROE,9.27,-5.23,-3.37,nan,-7.54,-3.96,2.3,nan
EPS(KRW),232.0,-133.0,-89.0,nan,-45.0,-23.0,15.0,nan
BPS(KRW),2653.0,2494.0,2896.0,nan,2412.0,2390.0,2896.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,12.39,nan,nan,nan,nan,nan,nan,nan
PBR,1.08,0.92,0.63,nan,0.82,0.89,0.63,nan
Issued Shares,33953.0,33953.0,33953.0,nan,33953.0,33953.0,33953.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
