계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,771,1139.0,1333.0,nan,nan,471.0,nan,nan
Operating Income,9,13.0,-69.0,nan,nan,-2.0,nan,nan
Oper.Income(Rep.),9,13.0,-69.0,nan,nan,-2.0,0.0,nan
Net Income,-143,-23.0,-48.0,nan,nan,-34.0,nan,nan
Net Income(Contr.),-143,-23.0,-48.0,nan,nan,-34.0,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,404,922.0,1157.0,nan,nan,1242.0,1157.0,nan
Total Liabilities,392,468.0,685.0,nan,nan,750.0,685.0,nan
Total Equity,12,454.0,471.0,nan,nan,492.0,471.0,nan
Net Income(Contr.),12,454.0,471.0,nan,nan,492.0,471.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,0.0,0.0,nan
Capital Stock,8,11.0,11.0,nan,nan,11.0,11.0,nan
Total Debt/Equity,3326.21,103.1,145.37,nan,nan,152.35,145.37,nan
Reserve Ratio,52.20,4164.21,4119.88,nan,nan,4307.73,4119.88,nan
Oper.Income Margin,1.15,1.18,-5.17,nan,nan,-0.5,nan,nan
Net Income Margin,-18.58,-2.06,-3.6,nan,nan,-7.29,nan,nan
ROA,-43.43,-3.53,-4.62,nan,nan,nan,0.0,nan
ROE,Completely Impaired capital,-10.05,-10.38,nan,nan,nan,0.0,nan
EPS(KRW),-1560,-252.0,-432.0,nan,nan,-308.0,0.0,nan
BPS(KRW),128,4264.0,4220.0,nan,nan,4408.0,4220.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,6.37,2.81,nan,nan,5.51,2.81,nan
Issued Shares,7740,10650.0,11170.0,nan,nan,11170.0,11170.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
