계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,449.0,566.0,639.0,nan,199.0,119.0,158.0,nan
Operating Income,38.0,34.0,36.0,nan,20.0,-14.0,20.0,nan
Oper.Income(Rep.),38.0,34.0,36.0,nan,20.0,-14.0,20.0,nan
Net Income,40.0,14.0,28.0,nan,18.0,-13.0,16.0,nan
Net Income(Contr.),40.0,15.0,29.0,nan,18.0,-12.0,17.0,nan
Net Income(Minor.),nan,-0.0,-2.0,nan,-0.0,-0.0,-1.0,nan
Total Assets,341.0,556.0,726.0,nan,603.0,593.0,726.0,nan
Total Liabilities,62.0,171.0,308.0,nan,190.0,193.0,308.0,nan
Total Equity,279.0,385.0,418.0,nan,413.0,400.0,418.0,nan
Net Income(Contr.),278.0,375.0,408.0,nan,404.0,391.0,408.0,nan
Net Income(Minor.),0.0,10.0,9.0,nan,9.0,9.0,9.0,nan
Capital Stock,42.0,45.0,45.0,nan,45.0,45.0,45.0,nan
Total Debt/Equity,22.34,44.41,73.73,nan,46.08,48.22,73.73,nan
Reserve Ratio,563.07,735.86,803.32,nan,792.9,765.4,803.32,nan
Oper.Income Margin,8.48,5.93,5.56,nan,10.06,-11.79,12.62,nan
Net Income Margin,8.94,2.57,4.59,nan,8.97,-10.46,10.47,nan
ROA,12.32,3.18,4.32,nan,11.65,-8.66,9.7,nan
ROE,15.63,4.44,7.49,nan,18.11,-12.57,16.54,nan
EPS(KRW),91.0,32.0,65.0,nan,40.0,-28.0,37.0,nan
BPS(KRW),629.0,836.0,903.0,nan,893.0,865.0,903.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,83.65,22.19,nan,nan,nan,nan,nan
PBR,nan,3.24,1.6,nan,2.62,2.18,1.6,nan
Issued Shares,44222.0,44924.0,45212.0,nan,45212.0,45212.0,45212.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
