계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,821.0,653.0,774.0,945.0,195.0,193.0,208.0,230.0
Operating Income,116.0,-0.0,-21.0,75.0,-2.0,-2.0,-21.0,2.0
Oper.Income(Rep.),116.0,-0.0,-21.0,nan,-2.0,-2.0,-21.0,nan
Net Income,101.0,13.0,-23.0,50.0,-2.0,-5.0,-21.0,-5.0
Net Income(Contr.),100.0,12.0,-23.0,50.0,-2.0,-5.0,-21.0,-5.0
Net Income(Minor.),1.0,0.0,0.0,nan,0.0,-0.0,0.0,nan
Total Assets,1108.0,1344.0,1618.0,1540.0,1591.0,1673.0,1618.0,nan
Total Liabilities,376.0,596.0,886.0,750.0,835.0,923.0,886.0,nan
Total Equity,733.0,748.0,732.0,790.0,756.0,749.0,732.0,nan
Net Income(Contr.),731.0,745.0,729.0,780.0,753.0,747.0,729.0,nan
Net Income(Minor.),2.0,2.0,3.0,10.0,3.0,3.0,3.0,nan
Capital Stock,62.0,64.0,64.0,60.0,64.0,64.0,64.0,nan
Total Debt/Equity,51.25,79.76,121.06,94.94,110.46,123.18,121.06,nan
Reserve Ratio,1081.69,1068.25,1039.97,nan,1077.32,1067.71,1039.97,nan
Oper.Income Margin,14.11,-0.06,-2.67,7.94,-1.15,-0.98,-9.86,0.87
Net Income Margin,12.2,1.9,-2.95,5.29,-0.86,-2.73,-10.26,-2.17
ROA,11.22,1.04,-1.53,3.17,-0.39,-1.33,-5.19,-1.24
ROE,19.46,1.68,-3.09,6.63,-0.89,-2.81,-11.58,-2.74
EPS(KRW),835.0,97.0,-178.0,391.0,-13.0,-41.0,-167.0,-39.0
BPS(KRW),5908.0,5841.0,5700.0,6095.0,5887.0,5839.0,5700.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,18.08,222.83,nan,21.24,nan,nan,nan,nan
PBR,2.56,3.71,1.41,1.36,3.1,2.36,1.41,nan
Issued Shares,12368.0,12760.0,12793.0,nan,12793.0,12793.0,12793.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
