계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,5955.0,7251.0,7910.0,nan,2026.0,1991.0,1945.0,nan
Operating Income,271.0,357.0,391.0,nan,147.0,130.0,23.0,nan
Oper.Income(Rep.),271.0,357.0,391.0,nan,147.0,130.0,23.0,nan
Net Income,218.0,301.0,435.0,nan,121.0,219.0,23.0,nan
Net Income(Contr.),218.0,301.0,436.0,nan,121.0,219.0,24.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,4004.0,4428.0,4629.0,nan,5060.0,5779.0,4629.0,nan
Total Liabilities,1561.0,1715.0,1564.0,nan,2161.0,2672.0,1564.0,nan
Total Equity,2444.0,2712.0,3065.0,nan,2899.0,3108.0,3065.0,nan
Net Income(Contr.),2444.0,2712.0,3064.0,nan,2899.0,3108.0,3064.0,nan
Net Income(Minor.),-0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,194.0,194.0,194.0,nan,194.0,194.0,194.0,nan
Total Debt/Equity,63.86,63.25,51.04,nan,74.54,85.96,51.04,nan
Reserve Ratio,1217.41,1366.05,1560.37,nan,1464.15,1578.66,1560.37,nan
Oper.Income Margin,4.55,4.92,4.95,nan,7.26,6.51,1.19,nan
Net Income Margin,3.67,4.15,5.51,nan,5.96,11.01,1.21,nan
ROA,5.45,7.13,9.62,nan,9.92,16.17,1.8,nan
ROE,9.43,11.67,15.09,nan,16.99,29.2,3.05,nan
EPS(KRW),583.0,804.0,1164.0,nan,322.0,585.0,63.0,nan
BPS(KRW),6828.0,7598.0,8605.0,nan,8107.0,8700.0,8605.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,19.55,11.81,6.74,nan,nan,nan,nan,nan
PBR,1.67,1.25,0.91,nan,1.04,0.96,0.91,nan
Issued Shares,37444.0,37444.0,37444.0,nan,37444.0,37444.0,37444.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
