계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3496.0,3687.0,3832.0,nan,946.0,976.0,982.0,nan
Operating Income,144.0,216.0,184.0,nan,54.0,55.0,25.0,nan
Oper.Income(Rep.),144.0,216.0,184.0,nan,54.0,55.0,25.0,nan
Net Income,153.0,144.0,144.0,nan,54.0,4.0,36.0,nan
Net Income(Contr.),154.0,143.0,146.0,nan,55.0,3.0,37.0,nan
Net Income(Minor.),-0.0,1.0,-1.0,nan,-1.0,0.0,-1.0,nan
Total Assets,2767.0,3081.0,3046.0,nan,3022.0,3018.0,3046.0,nan
Total Liabilities,1348.0,1541.0,1381.0,nan,1380.0,1396.0,1381.0,nan
Total Equity,1420.0,1540.0,1665.0,nan,1642.0,1622.0,1665.0,nan
Net Income(Contr.),1403.0,1525.0,1652.0,nan,1626.0,1606.0,1652.0,nan
Net Income(Minor.),17.0,15.0,13.0,nan,16.0,16.0,13.0,nan
Capital Stock,80.0,80.0,80.0,nan,80.0,80.0,80.0,nan
Total Debt/Equity,94.92,100.07,82.96,nan,84.07,86.07,82.96,nan
Reserve Ratio,1773.55,1926.51,2122.25,nan,2052.83,2042.61,2122.25,nan
Oper.Income Margin,4.13,5.87,4.8,nan,5.67,5.61,2.52,nan
Net Income Margin,4.4,3.88,3.8,nan,5.77,0.34,3.79,nan
ROA,5.59,4.91,4.71,nan,7.06,0.47,4.72,nan
ROE,11.22,9.76,9.18,nan,13.67,0.82,9.13,nan
EPS(KRW),973.0,905.0,923.0,nan,345.0,21.0,235.0,nan
BPS(KRW),9486.0,10261.0,11252.0,nan,10900.0,10849.0,11252.0,nan
DPS(KRW),120.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,8.94,9.1,5.81,nan,nan,nan,nan,nan
PBR,0.92,0.8,0.48,nan,0.67,0.68,0.48,nan
Issued Shares,15800.0,15800.0,15800.0,nan,15800.0,15800.0,15800.0,nan
Div Yield,1.38,1.82,2.8,nan,nan,nan,2.8,nan
