계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,110,107,187.0,nan,nan,nan,nan,nan
Operating Income,8,-6,13.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),8,-6,13.0,nan,nan,nan,0.0,nan
Net Income,99,1,-41.0,nan,nan,nan,nan,nan
Net Income(Contr.),99,1,-41.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,106,169,280.0,nan,nan,nan,280.0,nan
Total Liabilities,251,131,127.0,nan,nan,nan,127.0,nan
Total Equity,-145,38,153.0,nan,nan,nan,153.0,nan
Net Income(Contr.),-145,38,153.0,nan,nan,nan,153.0,nan
Net Income(Minor.),0,0,0.0,nan,nan,nan,0.0,nan
Capital Stock,5,6,8.0,nan,nan,nan,8.0,nan
Total Debt/Equity,Completely Impaired capital,346.41,82.94,nan,nan,nan,82.94,nan
Reserve Ratio,nan,499.36,1818.2,nan,nan,nan,1818.2,nan
Oper.Income Margin,7.03,-6.02,6.84,nan,nan,nan,nan,nan
Net Income Margin,90.31,0.83,-22.15,nan,nan,nan,nan,nan
ROA,98.07,0.65,-18.45,nan,nan,nan,nan,nan
ROE,Completely Impaired capital,Completely Impaired capital,-43.38,nan,nan,nan,nan,nan
EPS(KRW),1572,14,-553.0,nan,nan,nan,0.0,nan
BPS(KRW),-2299,599,1918.0,nan,nan,nan,1918.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,7.66,794.27,nan,nan,nan,nan,nan,nan
PBR,nan,18.61,2.61,nan,nan,nan,2.61,nan
Issued Shares,4588,6313,8011.0,nan,nan,nan,8011.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
