계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,677.0,1145.0,829.0,nan,nan,nan,nan,nan
Operating Income,-23.0,120.0,-55.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-23.0,120.0,-55.0,nan,nan,nan,0.0,nan
Net Income,-57.0,174.0,-89.0,nan,nan,nan,nan,nan
Net Income(Contr.),-57.0,174.0,-89.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,848.0,1965.0,2226.0,nan,nan,nan,2226.0,nan
Total Liabilities,260.0,619.0,442.0,nan,nan,nan,442.0,nan
Total Equity,588.0,1347.0,1784.0,nan,nan,nan,1784.0,nan
Net Income(Contr.),588.0,1347.0,1784.0,nan,nan,nan,1784.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,27.0,32.0,32.0,nan,nan,nan,32.0,nan
Total Debt/Equity,44.14,45.94,24.75,nan,nan,nan,24.75,nan
Reserve Ratio,2079.24,4184.0,5490.4,nan,nan,nan,5490.4,nan
Oper.Income Margin,-3.35,10.5,-6.58,nan,nan,nan,nan,nan
Net Income Margin,-8.41,15.21,-10.71,nan,nan,nan,nan,nan
ROA,-6.59,12.38,-4.23,nan,nan,nan,nan,nan
ROE,-13.25,18.0,-5.67,nan,nan,nan,nan,nan
EPS(KRW),-209.0,564.0,-279.0,nan,nan,nan,0.0,nan
BPS(KRW),2179.0,4284.0,5590.0,nan,nan,nan,5590.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,48.62,nan,nan,nan,nan,nan,nan
PBR,nan,6.4,2.5,nan,nan,nan,2.5,nan
Issued Shares,27259.0,31566.0,32018.0,nan,nan,nan,32018.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
