계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,6755.0,6384.0,6576.0,nan,1628.0,1666.0,1663.0,nan
Operating Income,-984.0,-796.0,-24.0,nan,-33.0,1.0,46.0,nan
Oper.Income(Rep.),-984.0,-796.0,-24.0,nan,-33.0,1.0,46.0,nan
Net Income,-1945.0,-1188.0,556.0,nan,-31.0,-157.0,832.0,nan
Net Income(Contr.),-1024.0,-596.0,630.0,nan,8.0,-75.0,759.0,nan
Net Income(Minor.),-922.0,-592.0,-75.0,nan,-39.0,-83.0,73.0,nan
Total Assets,8626.0,8770.0,8547.0,nan,8612.0,8535.0,8547.0,nan
Total Liabilities,6935.0,7071.0,6007.0,nan,6916.0,6999.0,6007.0,nan
Total Equity,1691.0,1699.0,2540.0,nan,1696.0,1536.0,2540.0,nan
Net Income(Contr.),118.0,390.0,1339.0,nan,670.0,595.0,1339.0,nan
Net Income(Minor.),1573.0,1309.0,1201.0,nan,1026.0,942.0,1201.0,nan
Capital Stock,115.0,115.0,115.0,nan,115.0,115.0,115.0,nan
Total Debt/Equity,410.08,416.18,236.5,nan,407.76,455.6,236.5,nan
Reserve Ratio,8.82,244.08,1066.61,nan,486.82,421.68,1066.61,nan
Oper.Income Margin,-14.57,-12.46,-0.37,nan,-2.05,0.06,2.79,nan
Net Income Margin,-15.15,-9.33,9.59,nan,0.46,-4.49,45.62,nan
ROA,-21.81,-13.66,6.42,nan,-1.45,-7.35,38.95,nan
ROE,-314.25,-234.71,72.94,nan,6.16,-47.3,313.97,nan
EPS(KRW),-8869.0,-5163.0,5462.0,nan,65.0,-648.0,6575.0,nan
BPS(KRW),1088.0,3441.0,11666.0,nan,5868.0,5217.0,11666.0,nan
DPS(KRW),100.0,100.0,nan,nan,nan,nan,nan,nan
PER,nan,nan,1.49,nan,nan,nan,nan,nan
PBR,18.52,3.06,0.7,nan,1.28,1.56,0.7,nan
Issued Shares,11540.0,11540.0,11540.0,nan,11540.0,11540.0,11540.0,nan
Div Yield,0.5,0.95,nan,nan,nan,nan,nan,nan
