계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2027.0,1843.0,1783.0,nan,nan,nan,nan,nan
Operating Income,28.0,20.0,40.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),28.0,20.0,40.0,nan,nan,nan,0.0,nan
Net Income,10.0,11.0,14.0,nan,nan,nan,nan,nan
Net Income(Contr.),10.0,11.0,14.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1529.0,1261.0,1263.0,nan,nan,nan,1263.0,nan
Total Liabilities,710.0,439.0,457.0,nan,nan,nan,457.0,nan
Total Equity,819.0,822.0,806.0,nan,nan,nan,806.0,nan
Net Income(Contr.),819.0,822.0,806.0,nan,nan,nan,806.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,355.0,355.0,355.0,nan,nan,nan,355.0,nan
Total Debt/Equity,86.69,53.36,56.65,nan,nan,nan,56.65,nan
Reserve Ratio,133.87,134.87,135.94,nan,nan,nan,135.94,nan
Oper.Income Margin,1.4,1.09,2.26,nan,nan,nan,nan,nan
Net Income Margin,0.51,0.57,0.8,nan,nan,nan,nan,nan
ROA,0.76,0.76,1.14,nan,nan,nan,nan,nan
ROE,1.27,1.29,1.76,nan,nan,nan,nan,nan
EPS(KRW),15.0,15.0,20.0,nan,nan,nan,0.0,nan
BPS(KRW),1169.0,1174.0,1180.0,nan,nan,nan,1180.0,nan
DPS(KRW),10.0,15.0,10.0,nan,nan,nan,10.0,nan
PER,126.86,126.45,69.82,nan,nan,nan,nan,nan
PBR,1.59,1.6,1.2,nan,nan,nan,1.2,nan
Issued Shares,71048.0,71048.0,71048.0,nan,nan,nan,71048.0,nan
Div Yield,0.54,0.8,0.71,nan,nan,nan,0.71,nan
