계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3554.0,3829.0,2753.0,nan,nan,nan,nan,nan
Operating Income,677.0,707.0,371.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),677.0,707.0,371.0,nan,nan,nan,0.0,nan
Net Income,488.0,502.0,257.0,nan,nan,nan,nan,nan
Net Income(Contr.),488.0,502.0,257.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3974.0,4480.0,4737.0,nan,nan,nan,4737.0,nan
Total Liabilities,2092.0,2138.0,2192.0,nan,nan,nan,2192.0,nan
Total Equity,1882.0,2342.0,2545.0,nan,nan,nan,2545.0,nan
Net Income(Contr.),1882.0,2342.0,2545.0,nan,nan,nan,2545.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,143.0,143.0,143.0,nan,nan,nan,143.0,nan
Total Debt/Equity,111.19,91.29,86.11,nan,nan,nan,86.11,nan
Reserve Ratio,1216.05,1537.69,1690.02,nan,nan,nan,1690.02,nan
Oper.Income Margin,19.06,18.45,13.49,nan,nan,nan,nan,nan
Net Income Margin,13.73,13.11,9.34,nan,nan,nan,nan,nan
ROA,13.21,11.88,5.58,nan,nan,nan,nan,nan
ROE,29.57,23.77,10.53,nan,nan,nan,nan,nan
EPS(KRW),1706.0,1756.0,899.0,nan,nan,nan,0.0,nan
BPS(KRW),6580.0,8188.0,8950.0,nan,nan,nan,8950.0,nan
DPS(KRW),100.0,125.0,100.0,nan,nan,nan,100.0,nan
PER,2.62,3.42,3.89,nan,nan,nan,nan,nan
PBR,0.68,0.73,0.39,nan,nan,nan,0.39,nan
Issued Shares,28600.0,28600.0,28600.0,nan,nan,nan,28600.0,nan
Div Yield,2.23,2.08,2.86,nan,nan,nan,2.86,nan
