계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1265.0,1153.0,1085.0,nan,nan,nan,nan,nan
Operating Income,146.0,79.0,-4.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),146.0,79.0,-4.0,nan,nan,nan,0.0,nan
Net Income,56.0,-94.0,-206.0,nan,nan,nan,nan,nan
Net Income(Contr.),56.0,-94.0,-206.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,4317.0,4217.0,4269.0,nan,nan,nan,4269.0,nan
Total Liabilities,1854.0,1864.0,1926.0,nan,nan,nan,1926.0,nan
Total Equity,2464.0,2353.0,2343.0,nan,nan,nan,2343.0,nan
Net Income(Contr.),2464.0,2353.0,2343.0,nan,nan,nan,2343.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,1418.0,1418.0,1418.0,nan,nan,nan,1418.0,nan
Total Debt/Equity,75.24,79.22,82.21,nan,nan,nan,82.21,nan
Reserve Ratio,74.38,66.58,65.39,nan,nan,nan,65.39,nan
Oper.Income Margin,11.55,6.87,-0.39,nan,nan,nan,nan,nan
Net Income Margin,4.45,-8.19,-19.0,nan,nan,nan,nan,nan
ROA,1.3,-2.21,-4.86,nan,nan,nan,nan,nan
ROE,2.32,-3.92,-8.78,nan,nan,nan,nan,nan
EPS(KRW),40.0,-67.0,-145.0,nan,nan,nan,0.0,nan
BPS(KRW),1744.0,1666.0,1654.0,nan,nan,nan,1654.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,38.01,nan,nan,nan,nan,nan,nan,nan
PBR,0.87,1.04,0.91,nan,nan,nan,0.91,nan
Issued Shares,141806.0,141806.0,141806.0,nan,nan,nan,141806.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
