계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2141.0,2184.0,2780.0,nan,754.0,700.0,632.0,nan
Operating Income,-18.0,-160.0,37.0,nan,11.0,7.0,-0.0,nan
Oper.Income(Rep.),-18.0,-160.0,37.0,nan,11.0,7.0,-0.0,nan
Net Income,-55.0,-152.0,17.0,nan,2.0,2.0,-0.0,nan
Net Income(Contr.),-53.0,-150.0,17.0,nan,2.0,2.0,-0.0,nan
Net Income(Minor.),-2.0,-2.0,0.0,nan,nan,0.0,0.0,nan
Total Assets,2096.0,2054.0,2144.0,nan,2223.0,2112.0,2144.0,nan
Total Liabilities,1129.0,1068.0,1119.0,nan,1199.0,1085.0,1119.0,nan
Total Equity,968.0,987.0,1025.0,nan,1023.0,1027.0,1025.0,nan
Net Income(Contr.),979.0,987.0,1024.0,nan,1023.0,1027.0,1024.0,nan
Net Income(Minor.),-11.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,146.0,186.0,189.0,nan,189.0,189.0,189.0,nan
Total Debt/Equity,116.64,108.19,109.25,nan,117.2,105.59,109.25,nan
Reserve Ratio,579.82,438.71,451.4,nan,450.77,452.76,451.4,nan
Oper.Income Margin,-0.84,-7.34,1.34,nan,1.45,1.04,-0.07,nan
Net Income Margin,-2.46,-6.89,0.6,nan,0.28,0.34,-0.01,nan
ROA,-3.19,-7.34,0.8,nan,0.39,0.44,-0.01,nan
ROE,-5.85,-15.31,1.66,nan,0.85,0.92,-0.02,nan
EPS(KRW),-234.0,-404.0,45.0,nan,6.0,6.0,-0.0,nan
BPS(KRW),3399.0,2694.0,2757.0,nan,2754.0,2764.0,2757.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,31.71,nan,nan,nan,nan,nan
PBR,0.58,1.37,0.51,nan,0.74,0.62,0.51,nan
Issued Shares,29270.0,37235.0,37751.0,nan,37751.0,37751.0,37751.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
