계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,nan,nan,nan,nan,nan,nan,nan
Operating Income,-214,-311.0,-366.0,nan,nan,-100.0,nan,nan
Oper.Income(Rep.),-214,-311.0,-366.0,nan,nan,-100.0,0.0,nan
Net Income,-389,-296.0,-382.0,nan,nan,-104.0,nan,nan
Net Income(Contr.),-389,-296.0,-382.0,nan,nan,-104.0,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,880,1050.0,720.0,nan,nan,806.0,720.0,nan
Total Liabilities,1356,459.0,426.0,nan,nan,428.0,426.0,nan
Total Equity,-476,591.0,295.0,nan,nan,379.0,295.0,nan
Net Income(Contr.),-476,591.0,295.0,nan,nan,379.0,295.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,0.0,0.0,nan
Capital Stock,47,68.0,71.0,nan,nan,71.0,71.0,nan
Total Debt/Equity,Completely Impaired capital,77.61,144.52,nan,nan,112.99,144.52,nan
Reserve Ratio,nan,768.3,314.87,nan,nan,436.56,314.87,nan
Oper.Income Margin,nan,nan,nan,nan,nan,nan,nan,nan
Net Income Margin,nan,nan,nan,nan,nan,nan,nan,nan
ROA,-45.71,-30.65,-43.21,nan,nan,nan,0.0,nan
ROE,Completely Impaired capital,-514.27,-86.36,nan,nan,nan,0.0,nan
EPS(KRW),-3325,-2422.0,-2709.0,nan,nan,-739.0,0.0,nan
BPS(KRW),-4062,4341.0,2074.0,nan,nan,2683.0,2074.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,8.25,14.97,nan,nan,10.96,14.97,nan
Issued Shares,9407,13613.0,14199.0,nan,nan,14113.0,14199.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
