계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,847502.0,771272.0,726881.0,731550.0,185097.0,183214.0,178051.0,177668.0
Operating Income,48501.0,35314.0,21736.0,26812.0,7520.0,7432.0,954.0,5404.0
Oper.Income(Rep.),48501.0,35314.0,21736.0,nan,7520.0,7432.0,954.0,nan
Net Income,35605.0,18459.0,9476.0,15687.0,5462.0,4968.0,-7033.0,3373.0
Net Income(Contr.),31441.0,16981.0,10949.0,14212.0,5299.0,4527.0,-4284.0,3608.0
Net Income(Minor.),4164.0,1478.0,-1473.0,nan,163.0,442.0,-2749.0,nan
Total Assets,984068.0,1009454.0,1034042.0,1051361.0,1052871.0,1023013.0,1034042.0,nan
Total Liabilities,401494.0,412815.0,419538.0,430647.0,440750.0,410969.0,419538.0,nan
Total Equity,582574.0,596639.0,614504.0,620715.0,612121.0,612044.0,614504.0,nan
Net Income(Contr.),525121.0,541808.0,553942.0,559752.0,554472.0,553032.0,553942.0,nan
Net Income(Minor.),57453.0,54830.0,60561.0,60962.0,57649.0,59012.0,60561.0,nan
Capital Stock,4824.0,4824.0,4824.0,4811.0,4824.0,4824.0,4824.0,nan
Total Debt/Equity,68.92,69.19,68.27,69.38,72.0,67.15,68.27,nan
Reserve Ratio,11177.79,11523.16,11704.46,nan,11785.68,11685.59,11704.46,nan
Oper.Income Margin,5.72,4.58,2.99,3.67,4.06,4.06,0.54,3.04
Net Income Margin,3.71,2.2,1.51,1.94,2.86,2.47,-2.41,2.03
ROA,3.75,1.85,0.93,1.5,2.1,1.91,-2.74,1.3
ROE,6.11,3.18,2.0,2.55,3.85,3.27,-3.1,2.61
EPS(KRW),36457.0,20079.0,13073.0,17471.0,6266.0,5436.0,-5185.0,4436.0
BPS(KRW),643297.0,662997.0,689205.0,710787.0,677971.0,688103.0,689205.0,nan
DPS(KRW),12000.0,10000.0,10000.0,10176.0,2500.0,2500.0,2500.0,nan
PER,7.58,24.88,19.39,14.37,nan,nan,nan,nan
PBR,0.43,0.75,0.37,0.35,0.54,0.56,0.37,nan
Issued Shares,84571.0,84571.0,82624.0,nan,84571.0,82624.0,82624.0,nan
Div Yield,4.34,2.0,3.94,nan,0.69,0.65,0.99,nan
