계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2275.0,1663.0,1431.0,nan,392.0,340.0,319.0,nan
Operating Income,-115.0,-167.0,-73.0,nan,-16.0,-18.0,-34.0,nan
Oper.Income(Rep.),-115.0,-167.0,-73.0,nan,-16.0,-18.0,-34.0,nan
Net Income,-131.0,-240.0,-36.0,nan,-27.0,54.0,-50.0,nan
Net Income(Contr.),-132.0,-240.0,-35.0,nan,-27.0,54.0,-49.0,nan
Net Income(Minor.),1.0,-1.0,-1.0,nan,-0.0,-0.0,-1.0,nan
Total Assets,8203.0,7691.0,7199.0,nan,7641.0,7264.0,7199.0,nan
Total Liabilities,2245.0,1958.0,1415.0,nan,1852.0,1425.0,1415.0,nan
Total Equity,5958.0,5733.0,5784.0,nan,5788.0,5839.0,5784.0,nan
Net Income(Contr.),5956.0,5732.0,5784.0,nan,5788.0,5838.0,5784.0,nan
Net Income(Minor.),1.0,1.0,-0.0,nan,0.0,0.0,-0.0,nan
Capital Stock,360.0,360.0,360.0,nan,360.0,360.0,360.0,nan
Total Debt/Equity,37.69,34.15,24.47,nan,32.0,24.41,24.47,nan
Reserve Ratio,1595.98,1533.99,1506.69,nan,1507.74,1521.76,1506.69,nan
Oper.Income Margin,-5.05,-10.05,-5.1,nan,-4.15,-5.26,-10.57,nan
Net Income Margin,-5.8,-14.41,-2.46,nan,-6.91,15.82,-15.37,nan
ROA,-1.72,-3.02,-0.49,nan,-1.42,2.88,-2.75,nan
ROE,-2.33,-4.1,-0.61,nan,-1.88,3.7,-3.38,nan
EPS(KRW),-189.0,-343.0,-51.0,nan,-39.0,77.0,-70.0,nan
BPS(KRW),8753.0,8433.0,8292.0,nan,8298.0,8370.0,8292.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,0.21,0.23,0.16,nan,0.22,0.19,0.16,nan
Issued Shares,69752.0,69752.0,69752.0,nan,69752.0,69752.0,69752.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
