계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,590,486.0,485.0,nan,142.0,nan,nan,nan
Operating Income,154,92.0,-13.0,nan,21.0,nan,nan,nan
Oper.Income(Rep.),154,92.0,-13.0,nan,21.0,nan,0.0,nan
Net Income,131,71.0,4.0,nan,21.0,nan,nan,nan
Net Income(Contr.),131,71.0,4.0,nan,21.0,nan,nan,nan
Net Income(Minor.),0,nan,nan,nan,nan,nan,nan,nan
Total Assets,733,733.0,1157.0,nan,829.0,nan,1157.0,nan
Total Liabilities,471,320.0,375.0,nan,392.0,nan,375.0,nan
Total Equity,261,413.0,782.0,nan,437.0,nan,782.0,nan
Net Income(Contr.),261,413.0,782.0,nan,437.0,nan,782.0,nan
Net Income(Minor.),0,0.0,0.0,nan,0.0,nan,0.0,nan
Capital Stock,6,7.0,72.0,nan,56.0,nan,72.0,nan
Total Debt/Equity,180.26,77.57,48.02,nan,89.65,nan,48.02,nan
Reserve Ratio,4257.29,6191.58,993.32,nan,682.91,nan,993.32,nan
Oper.Income Margin,26.04,18.87,-2.61,nan,14.46,nan,nan,nan
Net Income Margin,22.26,14.53,0.81,nan,14.89,nan,nan,nan
ROA,N/A(IFRS),9.63,0.42,nan,nan,nan,nan,nan
ROE,N/A(IFRS),20.92,0.66,nan,nan,nan,nan,nan
EPS(KRW),1303,670.0,34.0,nan,190.0,nan,0.0,nan
BPS(KRW),2594,3722.0,5497.0,nan,3943.0,nan,5497.0,nan
DPS(KRW),59,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,367.94,nan,nan,nan,nan,nan
PBR,nan,nan,2.25,nan,nan,nan,2.25,nan
Issued Shares,10080,11091.0,14222.0,nan,11091.0,nan,14222.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
