계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,14731.0,16848.0,20595.0,23808.0,5196.0,5052.0,5681.0,5308.0
Operating Income,811.0,1299.0,1797.0,2646.0,590.0,351.0,395.0,572.0
Oper.Income(Rep.),811.0,1299.0,1797.0,nan,590.0,351.0,395.0,nan
Net Income,427.0,1184.0,1723.0,2498.0,566.0,410.0,317.0,505.0
Net Income(Contr.),428.0,1169.0,1694.0,2230.0,552.0,401.0,318.0,478.0
Net Income(Minor.),-2.0,15.0,29.0,nan,14.0,9.0,-1.0,nan
Total Assets,16770.0,18410.0,20941.0,23110.0,21328.0,21088.0,20941.0,nan
Total Liabilities,4310.0,4988.0,5863.0,5630.0,6975.0,6341.0,5863.0,nan
Total Equity,12460.0,13422.0,15078.0,17480.0,14352.0,14747.0,15078.0,nan
Net Income(Contr.),12124.0,13043.0,14694.0,17100.0,13955.0,14342.0,14694.0,nan
Net Income(Minor.),336.0,379.0,385.0,380.0,397.0,405.0,385.0,nan
Capital Stock,70.0,70.0,70.0,70.0,70.0,70.0,70.0,nan
Total Debt/Equity,34.59,37.16,38.88,32.21,48.6,43.0,38.88,nan
Reserve Ratio,17635.42,19059.87,21398.55,nan,20362.42,20905.85,21398.55,nan
Oper.Income Margin,5.5,7.71,8.72,11.11,11.36,6.95,6.95,10.77
Net Income Margin,2.91,6.94,8.23,9.36,10.63,7.93,5.61,9.01
ROA,2.54,6.73,8.76,11.34,11.01,7.72,6.04,9.65
ROE,3.58,9.29,12.22,14.02,16.15,11.32,8.78,13.01
EPS(KRW),3059.0,8348.0,12101.0,15925.0,3944.0,2861.0,2275.0,3414.0
BPS(KRW),88677.0,95799.0,107493.0,124682.0,102312.0,105029.0,107493.0,nan
DPS(KRW),600.0,700.0,1100.0,1390.0,nan,nan,1100.0,nan
PER,13.84,6.97,5.94,4.17,nan,nan,nan,nan
PBR,0.48,0.61,0.67,0.53,1.02,0.81,0.67,nan
Issued Shares,14000.0,14000.0,14000.0,nan,14000.0,14000.0,14000.0,nan
Div Yield,1.42,1.2,1.53,nan,nan,nan,1.53,nan
