계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,352.0,352.0,3578.0,nan,748.0,1155.0,1046.0,nan
Operating Income,22.0,37.0,138.0,nan,44.0,38.0,23.0,nan
Oper.Income(Rep.),22.0,37.0,138.0,nan,44.0,38.0,23.0,nan
Net Income,137.0,-241.0,17.0,nan,48.0,80.0,-186.0,nan
Net Income(Contr.),137.0,-241.0,9.0,nan,17.0,81.0,-133.0,nan
Net Income(Minor.),-0.0,nan,8.0,nan,32.0,-0.0,-53.0,nan
Total Assets,1597.0,2572.0,5624.0,nan,2877.0,4663.0,5624.0,nan
Total Liabilities,213.0,735.0,2402.0,nan,888.0,1244.0,2402.0,nan
Total Equity,1384.0,1838.0,3222.0,nan,1989.0,3418.0,3222.0,nan
Net Income(Contr.),1383.0,1175.0,1198.0,nan,1234.0,1240.0,1198.0,nan
Net Income(Minor.),2.0,663.0,2024.0,nan,755.0,2179.0,2024.0,nan
Capital Stock,515.0,592.0,592.0,nan,592.0,592.0,592.0,nan
Total Debt/Equity,15.36,39.99,74.54,nan,44.64,36.4,74.54,nan
Reserve Ratio,169.35,99.22,105.04,nan,109.26,110.19,105.04,nan
Oper.Income Margin,6.16,10.37,3.87,nan,5.88,3.3,2.19,nan
Net Income Margin,38.91,-68.29,0.24,nan,2.22,6.99,-12.71,nan
ROA,8.65,-11.54,0.41,nan,6.7,8.52,-14.43,nan
ROE,10.39,-18.81,0.72,nan,5.39,26.08,-43.65,nan
EPS(KRW),141.0,-228.0,7.0,nan,14.0,68.0,-112.0,nan
BPS(KRW),1347.0,996.0,1025.0,nan,1046.0,1051.0,1025.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,4.41,nan,98.38,nan,nan,nan,nan,nan
PBR,0.46,0.82,0.69,nan,0.68,0.67,0.69,nan
Issued Shares,102976.0,118392.0,118392.0,nan,118392.0,118392.0,118392.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
