계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,329.0,162.0,86.0,nan,31.0,6.0,20.0,nan
Operating Income,-2.0,-86.0,-84.0,nan,-21.0,-17.0,-27.0,nan
Oper.Income(Rep.),-2.0,-86.0,-84.0,nan,-21.0,-17.0,-27.0,nan
Net Income,-2.0,-74.0,-94.0,nan,-19.0,-22.0,-34.0,nan
Net Income(Contr.),8.0,-64.0,-83.0,nan,-17.0,-19.0,-31.0,nan
Net Income(Minor.),-10.0,-10.0,-10.0,nan,-3.0,-3.0,-2.0,nan
Total Assets,507.0,426.0,531.0,nan,438.0,399.0,531.0,nan
Total Liabilities,212.0,208.0,327.0,nan,248.0,233.0,327.0,nan
Total Equity,294.0,218.0,204.0,nan,191.0,165.0,204.0,nan
Net Income(Contr.),272.0,194.0,178.0,nan,166.0,147.0,178.0,nan
Net Income(Minor.),22.0,24.0,26.0,nan,25.0,19.0,26.0,nan
Capital Stock,22.0,22.0,22.0,nan,22.0,22.0,22.0,nan
Total Debt/Equity,72.14,95.54,160.34,nan,129.76,141.16,160.34,nan
Reserve Ratio,1135.47,781.18,706.97,nan,654.61,566.14,706.97,nan
Oper.Income Margin,-0.48,-52.91,-98.06,nan,-67.18,-272.52,-136.65,nan
Net Income Margin,2.38,-39.7,-97.04,nan,-53.88,-313.2,-159.39,nan
ROA,-0.34,-15.93,-19.54,nan,-17.41,-21.04,-28.95,nan
ROE,2.9,-27.57,-44.75,nan,-38.17,-49.83,-77.12,nan
EPS(KRW),36.0,-292.0,-378.0,nan,-76.0,-89.0,-142.0,nan
BPS(KRW),1235.0,881.0,807.0,nan,755.0,666.0,807.0,nan
DPS(KRW),16.0,nan,nan,nan,nan,nan,nan,nan
PER,77.61,nan,nan,nan,nan,nan,nan,nan
PBR,2.23,3.09,1.63,nan,2.12,2.64,1.63,nan
Issued Shares,22016.0,22016.0,22016.0,nan,22016.0,22016.0,22016.0,nan
Div Yield,0.58,nan,nan,nan,nan,nan,nan,nan
