계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,18931.0,19096.0,18270.0,nan,nan,nan,nan,nan
Operating Income,-11.0,181.0,646.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-11.0,181.0,646.0,nan,nan,nan,0.0,nan
Net Income,44.0,104.0,160.0,nan,nan,nan,nan,nan
Net Income(Contr.),44.0,104.0,160.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,11981.0,12410.0,14786.0,nan,nan,nan,14786.0,nan
Total Liabilities,7475.0,7948.0,9701.0,nan,nan,nan,9701.0,nan
Total Equity,4507.0,4462.0,5086.0,nan,nan,nan,5086.0,nan
Net Income(Contr.),4507.0,4462.0,5086.0,nan,nan,nan,5086.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,1070.0,1070.0,1070.0,nan,nan,nan,1070.0,nan
Total Debt/Equity,165.86,178.14,190.75,nan,nan,nan,190.75,nan
Reserve Ratio,330.66,326.47,384.78,nan,nan,nan,384.78,nan
Oper.Income Margin,-0.06,0.95,3.54,nan,nan,nan,nan,nan
Net Income Margin,0.23,0.54,0.87,nan,nan,nan,nan,nan
ROA,0.39,0.85,1.17,nan,nan,nan,nan,nan
ROE,0.99,2.31,3.34,nan,nan,nan,nan,nan
EPS(KRW),207.0,484.0,746.0,nan,nan,nan,0.0,nan
BPS(KRW),21533.0,21323.0,24239.0,nan,nan,nan,24239.0,nan
DPS(KRW),150.0,130.0,160.0,nan,nan,nan,160.0,nan
PER,32.64,10.38,5.37,nan,nan,nan,nan,nan
PBR,0.31,0.24,0.17,nan,nan,nan,0.17,nan
Issued Shares,21400.0,21400.0,21400.0,nan,nan,nan,21400.0,nan
Div Yield,2.22,2.59,4.0,nan,nan,nan,4.0,nan
