계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,151.0,119.0,147.0,nan,28.0,46.0,53.0,nan
Operating Income,28.0,-42.0,-32.0,nan,-14.0,-2.0,-11.0,nan
Oper.Income(Rep.),28.0,-42.0,-32.0,nan,-14.0,-2.0,-11.0,nan
Net Income,31.0,-37.0,-34.0,nan,-29.0,-6.0,6.0,nan
Net Income(Contr.),30.0,-36.0,-30.0,nan,-28.0,-5.0,7.0,nan
Net Income(Minor.),1.0,-1.0,-3.0,nan,-1.0,-1.0,-1.0,nan
Total Assets,502.0,601.0,970.0,nan,1043.0,1046.0,970.0,nan
Total Liabilities,23.0,37.0,384.0,nan,500.0,504.0,384.0,nan
Total Equity,479.0,564.0,586.0,nan,543.0,541.0,586.0,nan
Net Income(Contr.),464.0,549.0,570.0,nan,525.0,524.0,570.0,nan
Net Income(Minor.),16.0,15.0,16.0,nan,18.0,17.0,16.0,nan
Capital Stock,15.0,114.0,121.0,nan,115.0,115.0,121.0,nan
Total Debt/Equity,4.82,6.6,65.65,nan,91.96,93.2,65.65,nan
Reserve Ratio,2937.38,381.95,371.71,nan,357.88,356.89,371.71,nan
Oper.Income Margin,18.69,-35.13,-22.02,nan,-51.11,-3.77,-19.86,nan
Net Income Margin,20.08,-30.6,-20.47,nan,-99.69,-10.46,13.84,nan
ROA,6.33,-6.73,-4.28,nan,-11.73,-2.2,2.56,nan
ROE,6.74,-7.2,-5.4,nan,-20.94,-3.65,5.39,nan
EPS(KRW),142.0,-167.0,-131.0,nan,-123.0,-21.0,31.0,nan
BPS(KRW),2170.0,2410.0,2359.0,nan,2289.0,2284.0,2359.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,14.93,nan,nan,nan,nan,nan,nan,nan
PBR,0.97,2.46,1.22,nan,2.1,1.29,1.22,nan
Issued Shares,21378.0,22782.0,24153.0,nan,22939.0,22939.0,24153.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
