계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1322.0,1440.0,1863.0,nan,444.0,513.0,nan,nan
Operating Income,74.0,77.0,89.0,nan,40.0,35.0,nan,nan
Oper.Income(Rep.),74.0,77.0,89.0,nan,40.0,35.0,0.0,nan
Net Income,74.0,80.0,104.0,nan,44.0,14.0,nan,nan
Net Income(Contr.),74.0,80.0,103.0,nan,44.0,14.0,nan,nan
Net Income(Minor.),nan,nan,1.0,nan,nan,nan,nan,nan
Total Assets,1695.0,1682.0,2193.0,nan,1870.0,1908.0,2193.0,nan
Total Liabilities,494.0,423.0,648.0,nan,554.0,569.0,648.0,nan
Total Equity,1201.0,1259.0,1545.0,nan,1316.0,1340.0,1545.0,nan
Net Income(Contr.),1201.0,1259.0,1525.0,nan,1297.0,1321.0,1525.0,nan
Net Income(Minor.),0.0,0.0,20.0,nan,19.0,19.0,20.0,nan
Capital Stock,56.0,56.0,111.0,nan,111.0,111.0,111.0,nan
Total Debt/Equity,41.09,33.59,41.98,nan,42.11,42.44,41.98,nan
Reserve Ratio,2062.25,2166.43,1272.32,nan,1067.4,1088.94,1272.32,nan
Oper.Income Margin,5.59,5.32,4.78,nan,9.04,6.86,nan,nan
Net Income Margin,5.59,5.56,5.54,nan,9.82,2.65,nan,nan
ROA,4.61,4.74,5.38,nan,nan,2.88,0.0,nan
ROE,6.26,6.51,7.41,nan,nan,4.15,0.0,nan
EPS(KRW),333.0,360.0,464.0,nan,196.0,61.0,0.0,nan
BPS(KRW),5406.0,5666.0,6862.0,nan,5837.0,5945.0,6862.0,nan
DPS(KRW),100.0,100.0,100.0,nan,nan,nan,100.0,nan
PER,14.24,13.9,18.49,nan,nan,nan,nan,nan
PBR,0.88,0.88,1.25,nan,1.72,1.61,1.25,nan
Issued Shares,22220.0,22220.0,22220.0,nan,22220.0,22220.0,22220.0,nan
Div Yield,2.11,2.0,1.16,nan,nan,nan,1.16,nan
