계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1583.0,1459.0,1624.0,nan,439.0,391.0,368.0,nan
Operating Income,263.0,178.0,96.0,nan,24.0,19.0,5.0,nan
Oper.Income(Rep.),263.0,178.0,96.0,nan,24.0,19.0,5.0,nan
Net Income,247.0,169.0,194.0,nan,20.0,-14.0,115.0,nan
Net Income(Contr.),243.0,167.0,195.0,nan,21.0,-14.0,115.0,nan
Net Income(Minor.),4.0,2.0,-1.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,1760.0,1987.0,2254.0,nan,2172.0,2181.0,2254.0,nan
Total Liabilities,333.0,401.0,412.0,nan,400.0,429.0,412.0,nan
Total Equity,1427.0,1586.0,1842.0,nan,1772.0,1752.0,1842.0,nan
Net Income(Contr.),1412.0,1573.0,1842.0,nan,1771.0,1751.0,1842.0,nan
Net Income(Minor.),15.0,13.0,0.0,nan,1.0,0.0,0.0,nan
Capital Stock,174.0,174.0,174.0,nan,174.0,174.0,174.0,nan
Total Debt/Equity,23.33,25.29,22.36,nan,22.58,24.47,22.36,nan
Reserve Ratio,734.4,827.14,973.64,nan,932.68,921.52,973.64,nan
Oper.Income Margin,16.63,12.23,5.9,nan,5.47,4.88,1.38,nan
Net Income Margin,15.37,11.46,12.03,nan,4.68,-3.52,31.23,nan
ROA,14.37,9.03,9.15,nan,3.76,-2.59,20.74,nan
ROE,18.92,11.21,11.44,nan,4.69,-3.12,25.61,nan
EPS(KRW),706.0,486.0,567.0,nan,60.0,-40.0,334.0,nan
BPS(KRW),4208.0,4676.0,5415.0,nan,5208.0,5152.0,5415.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,5.07,28.21,15.72,nan,nan,nan,nan,nan
PBR,0.85,2.93,1.65,nan,3.6,2.57,1.65,nan
Issued Shares,34443.0,34443.0,34443.0,nan,34443.0,34443.0,34443.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
