계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2196.0,1976.0,2374.0,nan,513.0,585.0,781.0,nan
Operating Income,63.0,-108.0,23.0,nan,7.0,3.0,43.0,nan
Oper.Income(Rep.),63.0,-108.0,23.0,nan,7.0,3.0,43.0,nan
Net Income,408.0,-181.0,-16.0,nan,-7.0,-15.0,87.0,nan
Net Income(Contr.),441.0,-136.0,15.0,nan,-5.0,-6.0,95.0,nan
Net Income(Minor.),-32.0,-46.0,-31.0,nan,-2.0,-9.0,-8.0,nan
Total Assets,3948.0,4088.0,5061.0,nan,4248.0,4734.0,5061.0,nan
Total Liabilities,1490.0,1691.0,2620.0,nan,1852.0,2382.0,2620.0,nan
Total Equity,2458.0,2398.0,2441.0,nan,2396.0,2352.0,2441.0,nan
Net Income(Contr.),2442.0,2392.0,2467.0,nan,2404.0,2369.0,2467.0,nan
Net Income(Minor.),16.0,6.0,-25.0,nan,-8.0,-17.0,-25.0,nan
Capital Stock,109.0,109.0,109.0,nan,109.0,109.0,109.0,nan
Total Debt/Equity,60.63,70.51,107.32,nan,77.31,101.25,107.32,nan
Reserve Ratio,2210.44,2164.47,2222.51,nan,2164.54,2132.99,2222.51,nan
Oper.Income Margin,2.88,-5.46,0.96,nan,1.28,0.51,5.52,nan
Net Income Margin,20.07,-6.86,0.61,nan,-0.93,-0.97,12.14,nan
ROA,11.03,-4.51,-0.36,nan,-0.64,-1.35,7.12,nan
ROE,19.65,-5.61,0.6,nan,-0.81,-0.95,15.69,nan
EPS(KRW),2007.0,-617.0,66.0,nan,-22.0,-26.0,432.0,nan
BPS(KRW),11447.0,11219.0,11507.0,nan,11220.0,11063.0,11507.0,nan
DPS(KRW),99.0,50.0,0.0,nan,nan,nan,0.0,nan
PER,7.7,nan,238.13,nan,nan,nan,nan,nan
PBR,1.35,2.18,1.37,nan,3.4,1.94,1.37,nan
Issued Shares,21956.0,21956.0,21956.0,nan,21956.0,21956.0,21956.0,nan
Div Yield,0.64,0.2,0.0,nan,nan,nan,0.0,nan
