계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,640.0,416.0,240.0,nan,80.0,37.0,74.0,nan
Operating Income,-113.0,-72.0,-57.0,nan,-8.0,-19.0,-1.0,nan
Oper.Income(Rep.),-113.0,-72.0,-57.0,nan,-8.0,-19.0,-1.0,nan
Net Income,-146.0,-166.0,98.0,nan,45.0,-22.0,4.0,nan
Net Income(Contr.),-143.0,-164.0,98.0,nan,48.0,-22.0,5.0,nan
Net Income(Minor.),-3.0,-2.0,-0.0,nan,-3.0,-0.0,-0.0,nan
Total Assets,1140.0,923.0,865.0,nan,881.0,827.0,865.0,nan
Total Liabilities,760.0,694.0,552.0,nan,533.0,509.0,552.0,nan
Total Equity,379.0,230.0,313.0,nan,348.0,318.0,313.0,nan
Net Income(Contr.),374.0,226.0,304.0,nan,338.0,308.0,304.0,nan
Net Income(Minor.),5.0,3.0,9.0,nan,10.0,10.0,9.0,nan
Capital Stock,90.0,90.0,90.0,nan,90.0,90.0,90.0,nan
Total Debt/Equity,200.42,302.16,176.55,nan,153.27,160.1,176.55,nan
Reserve Ratio,321.51,157.44,260.1,nan,281.23,249.69,260.1,nan
Oper.Income Margin,-17.64,-17.32,-23.97,nan,-9.91,-51.46,-1.59,nan
Net Income Margin,-22.36,-39.43,40.8,nan,60.13,-58.79,6.28,nan
ROA,-11.23,-16.13,10.93,nan,20.85,-10.29,2.1,nan
ROE,-30.53,-54.71,36.9,nan,60.91,-27.12,6.06,nan
EPS(KRW),-795.0,-912.0,544.0,nan,267.0,-122.0,26.0,nan
BPS(KRW),2108.0,1287.0,1800.0,nan,1906.0,1748.0,1800.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,5.52,nan,nan,nan,nan,nan
PBR,1.42,2.33,1.67,nan,1.57,1.72,1.67,nan
Issued Shares,18000.0,18000.0,18000.0,nan,18000.0,18000.0,18000.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
