계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,643.0,726.0,794.0,nan,230.0,135.0,256.0,nan
Operating Income,34.0,29.0,38.0,nan,4.0,8.0,20.0,nan
Oper.Income(Rep.),34.0,29.0,38.0,nan,4.0,8.0,20.0,nan
Net Income,24.0,23.0,30.0,nan,1.0,6.0,14.0,nan
Net Income(Contr.),24.0,23.0,30.0,nan,1.0,6.0,14.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1255.0,1423.0,1390.0,nan,1436.0,1358.0,1390.0,nan
Total Liabilities,499.0,671.0,631.0,nan,698.0,613.0,631.0,nan
Total Equity,756.0,753.0,759.0,nan,738.0,744.0,759.0,nan
Net Income(Contr.),756.0,753.0,759.0,nan,738.0,744.0,759.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,264.0,264.0,264.0,nan,264.0,264.0,264.0,nan
Total Debt/Equity,65.97,89.06,83.11,nan,94.46,82.35,83.11,nan
Reserve Ratio,222.06,220.83,223.1,nan,215.37,217.63,223.1,nan
Oper.Income Margin,5.3,3.97,4.82,nan,1.91,5.63,7.81,nan
Net Income Margin,3.79,3.23,3.77,nan,0.62,4.43,5.64,nan
ROA,1.83,1.75,2.13,nan,0.41,1.71,4.21,nan
ROE,3.22,3.1,3.96,nan,0.77,3.22,7.68,nan
EPS(KRW),46.0,44.0,57.0,nan,3.0,11.0,27.0,nan
BPS(KRW),1610.0,1604.0,1615.0,nan,1577.0,1588.0,1615.0,nan
DPS(KRW),50.0,50.0,50.0,nan,nan,nan,50.0,nan
PER,46.89,42.08,22.94,nan,nan,nan,nan,nan
PBR,1.34,1.16,0.8,nan,1.14,0.88,0.8,nan
Issued Shares,52860.0,52860.0,52860.0,nan,52860.0,52860.0,52860.0,nan
Div Yield,2.31,2.68,3.85,nan,nan,nan,3.85,nan
