계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,187,142.0,181.0,nan,nan,nan,nan,nan
Operating Income,-8,-80.0,17.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-8,-80.0,17.0,nan,nan,nan,0.0,nan
Net Income,-65,-189.0,86.0,nan,nan,nan,nan,nan
Net Income(Contr.),-65,-189.0,86.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,618,501.0,726.0,nan,nan,nan,726.0,nan
Total Liabilities,478,297.0,233.0,nan,nan,nan,233.0,nan
Total Equity,141,204.0,494.0,nan,nan,nan,494.0,nan
Net Income(Contr.),141,204.0,494.0,nan,nan,nan,494.0,nan
Net Income(Minor.),0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,15,18.0,46.0,nan,nan,nan,46.0,nan
Total Debt/Equity,338.97,145.36,47.13,nan,nan,nan,47.13,nan
Reserve Ratio,869.08,1006.78,962.8,nan,nan,nan,962.8,nan
Oper.Income Margin,-4.42,-56.17,9.66,nan,nan,nan,nan,nan
Net Income Margin,-34.54,-133.32,47.26,nan,nan,nan,nan,nan
ROA,N/A(IFRS),-33.74,13.96,nan,nan,nan,nan,nan
ROE,N/A(IFRS),-109.46,24.55,nan,nan,nan,nan,nan
EPS(KRW),-1133,-2705.0,1151.0,nan,nan,nan,0.0,nan
BPS(KRW),2146,2767.0,5314.0,nan,nan,nan,5314.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,6.68,nan,nan,nan,nan,nan
PBR,nan,nan,1.45,nan,nan,nan,1.45,nan
Issued Shares,5815,7374.0,9287.0,nan,nan,nan,9287.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
