계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2908.0,3016.0,2518.0,nan,716.0,552.0,501.0,nan
Operating Income,328.0,302.0,-82.0,nan,16.0,-53.0,-90.0,nan
Oper.Income(Rep.),328.0,302.0,-82.0,nan,16.0,-53.0,-90.0,nan
Net Income,245.0,262.0,6.0,nan,15.0,-63.0,-5.0,nan
Net Income(Contr.),245.0,262.0,6.0,nan,15.0,-63.0,-5.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,2445.0,2907.0,3179.0,nan,3112.0,2977.0,3179.0,nan
Total Liabilities,1221.0,1436.0,1637.0,nan,1569.0,1487.0,1637.0,nan
Total Equity,1224.0,1471.0,1542.0,nan,1543.0,1490.0,1542.0,nan
Net Income(Contr.),1224.0,1471.0,1542.0,nan,1543.0,1490.0,1542.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,69.0,69.0,69.0,nan,69.0,69.0,69.0,nan
Total Debt/Equity,99.69,97.64,106.15,nan,101.64,99.81,106.15,nan
Reserve Ratio,1696.9,2052.54,2147.3,nan,2149.2,2071.82,2147.3,nan
Oper.Income Margin,11.26,10.01,-3.26,nan,2.19,-9.67,-17.92,nan
Net Income Margin,8.42,8.69,0.25,nan,2.06,-11.43,-0.93,nan
ROA,11.01,9.8,0.21,nan,1.92,-8.29,-0.61,nan
ROE,21.88,19.46,0.42,nan,3.88,-16.64,-1.23,nan
EPS(KRW),1798.0,1924.0,47.0,nan,110.0,-470.0,-35.0,nan
BPS(KRW),9136.0,10944.0,11596.0,nan,11606.0,11207.0,11596.0,nan
DPS(KRW),115.0,120.0,100.0,nan,nan,nan,100.0,nan
PER,8.29,8.22,156.31,nan,nan,nan,nan,nan
PBR,1.63,1.45,0.64,nan,1.29,1.05,0.64,nan
Issued Shares,13628.0,13628.0,13428.0,nan,13428.0,13428.0,13428.0,nan
Div Yield,0.77,0.76,1.35,nan,nan,nan,1.35,nan
