계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,149.0,160.0,162.0,nan,41.0,34.0,44.0,nan
Operating Income,29.0,16.0,12.0,nan,1.0,-2.0,6.0,nan
Oper.Income(Rep.),29.0,16.0,12.0,nan,1.0,-2.0,6.0,nan
Net Income,26.0,18.0,18.0,nan,2.0,-1.0,10.0,nan
Net Income(Contr.),26.0,18.0,18.0,nan,2.0,-1.0,10.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,189.0,292.0,549.0,nan,608.0,542.0,549.0,nan
Total Liabilities,80.0,140.0,94.0,nan,163.0,97.0,94.0,nan
Total Equity,110.0,152.0,455.0,nan,445.0,445.0,455.0,nan
Net Income(Contr.),110.0,152.0,455.0,nan,445.0,445.0,455.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,29.0,30.0,39.0,nan,39.0,39.0,39.0,nan
Total Debt/Equity,72.87,92.61,20.73,nan,36.63,21.71,20.73,nan
Reserve Ratio,275.34,407.42,1060.18,nan,1035.73,1036.19,1060.18,nan
Oper.Income Margin,19.41,10.06,7.66,nan,2.65,-5.4,12.75,nan
Net Income Margin,17.73,11.2,11.08,nan,4.77,-2.22,23.23,nan
ROA,14.96,7.46,4.26,nan,1.72,-0.52,7.52,nan
ROE,28.33,13.76,5.91,nan,2.58,-0.67,9.11,nan
EPS(KRW),453.0,303.0,259.0,nan,32.0,-10.0,131.0,nan
BPS(KRW),1877.0,2537.0,5801.0,nan,5679.0,5681.0,5801.0,nan
DPS(KRW),nan,nan,70.0,nan,nan,nan,70.0,nan
PER,nan,nan,27.14,nan,nan,nan,nan,nan
PBR,nan,nan,1.21,nan,nan,1.63,1.21,nan
Issued Shares,5839.0,5972.0,7836.0,nan,7836.0,7836.0,7836.0,nan
Div Yield,nan,nan,1.0,nan,nan,nan,1.0,nan
