계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,372.0,548.0,550.0,730.0,nan,nan,nan,160.0
Operating Income,12.0,50.0,30.0,77.0,nan,nan,nan,17.0
Oper.Income(Rep.),12.0,50.0,30.0,nan,0.0,nan,0.0,nan
Net Income,19.0,40.0,28.0,74.0,nan,nan,nan,17.0
Net Income(Contr.),19.0,40.0,28.0,68.0,nan,nan,nan,17.0
Net Income(Minor.),1.0,0.0,nan,nan,nan,nan,nan,nan
Total Assets,307.0,371.0,628.0,517.0,387.0,nan,628.0,nan
Total Liabilities,287.0,84.0,59.0,115.0,78.0,nan,59.0,nan
Total Equity,20.0,287.0,569.0,403.0,309.0,nan,569.0,nan
Net Income(Contr.),18.0,287.0,569.0,402.0,309.0,nan,569.0,nan
Net Income(Minor.),2.0,0.0,0.0,1.0,0.0,nan,0.0,nan
Capital Stock,15.0,23.0,27.0,23.0,23.0,nan,27.0,nan
Total Debt/Equity,1455.62,29.32,10.46,28.45,25.28,nan,10.46,nan
Reserve Ratio,19.38,1129.54,2003.79,nan,1220.87,nan,2003.79,nan
Oper.Income Margin,3.31,9.17,5.46,10.52,nan,nan,nan,10.63
Net Income Margin,5.0,7.21,5.13,9.27,nan,nan,nan,10.63
ROA,6.81,11.68,5.65,12.93,nan,nan,nan,10.83
ROE,299.37,25.96,6.6,13.95,nan,nan,nan,11.96
EPS(KRW),164.0,346.0,236.0,497.0,0.0,nan,0.0,125.0
BPS(KRW),161.0,2459.0,4208.0,2950.0,2642.0,nan,4208.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,50.88,24.4,nan,nan,nan,nan
PBR,nan,nan,2.85,4.11,nan,nan,2.85,nan
Issued Shares,7624.0,11655.0,13514.0,nan,11693.0,nan,13514.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
