계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,39,44,72.0,nan,nan,nan,nan,nan
Operating Income,-12,-15,-1.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),-12,-15,-1.0,nan,nan,nan,0.0,nan
Net Income,36,-12,-80.0,nan,nan,nan,nan,nan
Net Income(Contr.),36,-12,-80.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,53,64,73.0,nan,nan,nan,73.0,nan
Total Liabilities,65,81,45.0,nan,nan,nan,45.0,nan
Total Equity,-12,-18,28.0,nan,nan,nan,28.0,nan
Net Income(Contr.),-12,-18,28.0,nan,nan,nan,28.0,nan
Net Income(Minor.),0,0,0.0,nan,nan,nan,0.0,nan
Capital Stock,5,5,26.0,nan,nan,nan,26.0,nan
Total Debt/Equity,Completely Impaired capital,Completely Impaired capital,161.81,nan,nan,nan,161.81,nan
Reserve Ratio,nan,nan,7.42,nan,nan,nan,7.42,nan
Oper.Income Margin,-30.23,-35.08,-1.98,nan,nan,nan,nan,nan
Net Income Margin,94.06,-27.19,-111.0,nan,nan,nan,nan,nan
ROA,N/A(IFRS),-20.56,-117.51,nan,nan,nan,nan,nan
ROE,N/A(IFRS),Completely Impaired capital,-1583.24,nan,nan,nan,nan,nan
EPS(KRW),706,-231,-1550.0,nan,nan,nan,0.0,nan
BPS(KRW),-233,-344,537.0,nan,nan,nan,537.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,nan,nan,nan,nan,nan,nan,nan
Issued Shares,4168,4168,5188.0,nan,nan,nan,5188.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
