계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,267.0,249.0,403.0,nan,63.0,59.0,227.0,nan
Operating Income,14.0,3.0,-7.0,nan,-6.0,-12.0,9.0,nan
Oper.Income(Rep.),14.0,3.0,-7.0,nan,-6.0,-12.0,9.0,nan
Net Income,-18.0,-50.0,9.0,nan,34.0,-11.0,4.0,nan
Net Income(Contr.),-18.0,-50.0,6.0,nan,35.0,-13.0,0.0,nan
Net Income(Minor.),-0.0,nan,3.0,nan,-2.0,2.0,3.0,nan
Total Assets,773.0,711.0,1783.0,nan,813.0,1561.0,1783.0,nan
Total Liabilities,296.0,323.0,353.0,nan,79.0,313.0,353.0,nan
Total Equity,477.0,389.0,1430.0,nan,733.0,1248.0,1430.0,nan
Net Income(Contr.),477.0,389.0,708.0,nan,691.0,679.0,708.0,nan
Net Income(Minor.),0.0,0.0,722.0,nan,42.0,570.0,722.0,nan
Capital Stock,40.0,40.0,63.0,nan,55.0,55.0,63.0,nan
Total Debt/Equity,62.13,83.05,24.69,nan,10.83,25.06,24.69,nan
Reserve Ratio,1111.52,889.4,1034.59,nan,1177.18,1154.52,1034.59,nan
Oper.Income Margin,5.32,1.12,-1.71,nan,-10.33,-21.0,4.08,nan
Net Income Margin,-6.84,-19.94,1.46,nan,56.23,-22.15,0.18,nan
ROA,-2.86,-6.68,0.75,nan,17.59,-3.8,0.88,nan
ROE,-4.09,-11.46,1.07,nan,20.97,-7.66,0.24,nan
EPS(KRW),-215.0,-518.0,53.0,nan,322.0,-119.0,3.0,nan
BPS(KRW),5088.0,4157.0,5673.0,nan,6386.0,6273.0,5673.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,102.64,nan,nan,nan,nan,nan
PBR,1.45,1.72,0.97,nan,0.91,1.08,0.97,nan
Issued Shares,8037.0,8057.0,12654.0,nan,10979.0,10979.0,12654.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
