계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,412.0,561.0,1047.0,nan,248.0,279.0,290.0,nan
Operating Income,15.0,7.0,28.0,nan,10.0,8.0,1.0,nan
Oper.Income(Rep.),14.0,6.0,28.0,nan,11.0,7.0,1.0,nan
Net Income,26.0,16.0,11.0,nan,2.0,8.0,-4.0,nan
Net Income(Contr.),28.0,14.0,3.0,nan,1.0,7.0,-4.0,nan
Net Income(Minor.),-2.0,2.0,7.0,nan,2.0,1.0,0.0,nan
Total Assets,875.0,1172.0,1116.0,nan,1122.0,1119.0,1116.0,nan
Total Liabilities,92.0,304.0,223.0,nan,267.0,256.0,223.0,nan
Total Equity,784.0,868.0,894.0,nan,855.0,863.0,894.0,nan
Net Income(Contr.),784.0,803.0,837.0,nan,801.0,808.0,837.0,nan
Net Income(Minor.),0.0,66.0,57.0,nan,54.0,55.0,57.0,nan
Capital Stock,333.0,333.0,356.0,nan,333.0,333.0,356.0,nan
Total Debt/Equity,11.68,35.01,24.93,nan,31.17,29.6,24.93,nan
Reserve Ratio,148.86,154.53,147.71,nan,154.2,156.21,147.71,nan
Oper.Income Margin,3.73,1.26,2.68,nan,4.17,2.93,0.35,nan
Net Income Margin,6.91,2.55,0.33,nan,0.28,2.39,-1.46,nan
ROA,2.99,1.56,0.95,nan,0.84,2.83,-1.46,nan
ROE,3.7,1.81,0.42,nan,0.35,3.32,-2.06,nan
EPS(KRW),43.0,22.0,5.0,nan,1.0,10.0,-6.0,nan
BPS(KRW),1244.0,1273.0,1239.0,nan,1271.0,1281.0,1239.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,18.49,36.99,154.43,nan,nan,nan,nan,nan
PBR,0.64,0.63,0.6,nan,0.6,0.49,0.6,nan
Issued Shares,66546.0,66546.0,71154.0,nan,66546.0,66546.0,71154.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
