계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4597.0,3776.0,3578.0,nan,804.0,884.0,850.0,nan
Operating Income,-226.0,-255.0,-396.0,nan,-58.0,-84.0,-214.0,nan
Oper.Income(Rep.),-226.0,-255.0,-396.0,nan,-58.0,-84.0,-214.0,nan
Net Income,-306.0,-401.0,-635.0,nan,-88.0,-95.0,-401.0,nan
Net Income(Contr.),-273.0,-264.0,-469.0,nan,-56.0,-72.0,-296.0,nan
Net Income(Minor.),-34.0,-137.0,-166.0,nan,-32.0,-23.0,-105.0,nan
Total Assets,4104.0,3549.0,3831.0,nan,3560.0,3835.0,3831.0,nan
Total Liabilities,2473.0,2152.0,2445.0,nan,2151.0,2334.0,2445.0,nan
Total Equity,1632.0,1398.0,1386.0,nan,1410.0,1501.0,1386.0,nan
Net Income(Contr.),577.0,942.0,910.0,nan,969.0,1049.0,910.0,nan
Net Income(Minor.),1055.0,455.0,476.0,nan,441.0,451.0,476.0,nan
Capital Stock,132.0,132.0,132.0,nan,132.0,132.0,132.0,nan
Total Debt/Equity,151.55,153.97,176.37,nan,152.57,155.56,176.37,nan
Reserve Ratio,523.62,742.08,657.32,nan,705.23,763.24,657.32,nan
Oper.Income Margin,-4.91,-6.75,-11.07,nan,-7.26,-9.49,-25.19,nan
Net Income Margin,-5.93,-6.98,-13.1,nan,-7.02,-8.1,-34.84,nan
ROA,-7.48,-10.47,-17.2,nan,-9.81,-10.25,-41.9,nan
ROE,-33.73,-34.72,-50.63,nan,-23.27,-28.38,-120.97,nan
EPS(KRW),-1036.0,-1002.0,-1782.0,nan,-214.0,-272.0,-1126.0,nan
BPS(KRW),3118.0,4210.0,3787.0,nan,4026.0,4316.0,3787.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.56,1.78,1.04,nan,2.43,1.24,1.04,nan
Issued Shares,26315.0,26315.0,26315.0,nan,26315.0,26315.0,26315.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
