계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1070.0,909.0,987.0,nan,192.0,296.0,305.0,nan
Operating Income,86.0,7.0,-63.0,nan,-36.0,-5.0,-6.0,nan
Oper.Income(Rep.),86.0,7.0,-63.0,nan,-36.0,-5.0,-6.0,nan
Net Income,80.0,48.0,-48.0,nan,1.0,-49.0,5.0,nan
Net Income(Contr.),80.0,50.0,-6.0,nan,10.0,-37.0,20.0,nan
Net Income(Minor.),nan,-3.0,-42.0,nan,-8.0,-12.0,-14.0,nan
Total Assets,926.0,2608.0,2881.0,nan,2694.0,2770.0,2881.0,nan
Total Liabilities,487.0,1584.0,1839.0,nan,1626.0,1796.0,1839.0,nan
Total Equity,439.0,1024.0,1042.0,nan,1068.0,974.0,1042.0,nan
Net Income(Contr.),439.0,722.0,738.0,nan,754.0,688.0,738.0,nan
Net Income(Minor.),0.0,303.0,304.0,nan,314.0,287.0,304.0,nan
Capital Stock,12.0,57.0,57.0,nan,57.0,57.0,57.0,nan
Total Debt/Equity,110.74,154.7,176.41,nan,152.33,184.39,176.41,nan
Reserve Ratio,3537.99,1161.59,1190.94,nan,1218.0,1102.06,1190.94,nan
Oper.Income Margin,8.03,0.82,-6.34,nan,-18.94,-1.73,-1.87,nan
Net Income Margin,7.46,5.55,-0.64,nan,5.08,-12.4,6.42,nan
ROA,9.57,2.69,-1.75,nan,0.2,-7.12,0.75,nan
ROE,19.99,8.69,-0.87,nan,5.26,-20.36,10.97,nan
EPS(KRW),165.0,89.0,-11.0,nan,17.0,-64.0,34.0,nan
BPS(KRW),910.0,1262.0,1291.0,nan,1318.0,1202.0,1291.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,32.34,nan,nan,nan,nan,nan,nan
PBR,nan,2.29,1.32,nan,1.92,1.87,1.32,nan
Issued Shares,48308.0,57196.0,57196.0,nan,57196.0,57196.0,57196.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
