계정,2021/12,2022/12,2023/12,2024/12(E),2024/03,2024/06,2024/09,2024/12(E)
Sales,609.0,389.0,464.0,nan,75.0,117.0,108.0,nan
Operating Income,316.0,110.0,57.0,nan,-9.0,16.0,-4.0,nan
Oper.Income(Rep.),316.0,110.0,57.0,nan,-9.0,16.0,-4.0,nan
Net Income,262.0,116.0,53.0,nan,-10.0,37.0,-16.0,nan
Net Income(Contr.),262.0,116.0,53.0,nan,-10.0,37.0,-16.0,nan
Net Income(Minor.),-0.0,-0.0,-0.0,nan,nan,nan,nan,nan
Total Assets,2505.0,2564.0,2916.0,nan,2983.0,3194.0,3033.0,nan
Total Liabilities,232.0,127.0,435.0,nan,443.0,560.0,438.0,nan
Total Equity,2273.0,2436.0,2482.0,nan,2539.0,2634.0,2595.0,nan
Net Income(Contr.),2273.0,2436.0,2482.0,nan,2539.0,2634.0,2595.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,626.0,723.0,721.0,nan,740.0,759.0,752.0,nan
Total Debt/Equity,10.18,5.23,17.51,nan,17.46,21.28,16.87,nan
Reserve Ratio,263.07,236.99,244.47,nan,243.11,247.12,245.06,nan
Oper.Income Margin,51.91,28.42,12.25,nan,-12.55,13.55,-3.96,nan
Net Income Margin,43.01,29.85,11.46,nan,-13.27,31.39,-14.5,nan
ROA,11.68,4.58,1.94,nan,-1.35,4.77,-2.0,nan
ROE,12.83,4.93,2.16,nan,-1.59,5.7,-2.38,nan
EPS(KRW),485.0,196.0,83.0,nan,-16.0,58.0,-24.0,nan
BPS(KRW),4210.0,3804.0,3875.0,nan,3965.0,4112.0,4052.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,2.91,6.13,10.84,nan,nan,nan,nan,nan
PBR,0.33,0.32,0.23,nan,0.19,0.18,0.2,nan
Issued Shares,54000.0,64042.0,64042.0,nan,64042.0,64042.0,64042.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
