계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,876.0,818.0,832.0,nan,194.0,194.0,220.0,nan
Operating Income,-64.0,-116.0,-45.0,nan,-8.0,-7.0,-33.0,nan
Oper.Income(Rep.),-64.0,-116.0,-45.0,nan,-8.0,-7.0,-33.0,nan
Net Income,-264.0,-239.0,-197.0,nan,-48.0,-29.0,-147.0,nan
Net Income(Contr.),-261.0,-245.0,-203.0,nan,-49.0,-30.0,-148.0,nan
Net Income(Minor.),-3.0,6.0,6.0,nan,2.0,1.0,1.0,nan
Total Assets,1807.0,1622.0,1433.0,nan,1539.0,1634.0,1433.0,nan
Total Liabilities,891.0,871.0,883.0,nan,843.0,967.0,883.0,nan
Total Equity,916.0,751.0,550.0,nan,696.0,667.0,550.0,nan
Net Income(Contr.),846.0,685.0,484.0,nan,631.0,601.0,484.0,nan
Net Income(Minor.),70.0,65.0,65.0,nan,65.0,65.0,65.0,nan
Capital Stock,92.0,98.0,98.0,nan,98.0,98.0,98.0,nan
Total Debt/Equity,97.28,116.08,160.57,nan,121.23,145.12,160.57,nan
Reserve Ratio,820.34,600.11,395.23,nan,544.59,514.6,395.23,nan
Oper.Income Margin,-7.29,-14.17,-5.36,nan,-3.92,-3.84,-14.87,nan
Net Income Margin,-29.82,-29.9,-24.38,nan,-25.5,-15.49,-67.05,nan
ROA,-13.92,-13.92,-12.88,nan,-12.18,-7.29,-38.34,nan
ROE,-27.95,-31.96,-34.67,nan,-29.49,-19.53,-108.78,nan
EPS(KRW),-1434.0,-1260.0,-1045.0,nan,-255.0,-155.0,-761.0,nan
BPS(KRW),4651.0,3536.0,2501.0,nan,3255.0,3104.0,2501.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.42,1.23,1.01,nan,1.16,1.02,1.01,nan
Issued Shares,18215.0,19414.0,19414.0,nan,19414.0,19414.0,19414.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
