계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,405.0,488.0,564.0,nan,113.0,125.0,229.0,nan
Operating Income,18.0,51.0,17.0,nan,8.0,2.0,17.0,nan
Oper.Income(Rep.),18.0,51.0,17.0,nan,8.0,2.0,17.0,nan
Net Income,-81.0,71.0,33.0,nan,10.0,7.0,22.0,nan
Net Income(Contr.),-81.0,71.0,33.0,nan,10.0,7.0,22.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,395.0,493.0,545.0,nan,559.0,534.0,545.0,nan
Total Liabilities,127.0,141.0,152.0,nan,199.0,166.0,152.0,nan
Total Equity,269.0,353.0,393.0,nan,359.0,368.0,393.0,nan
Net Income(Contr.),269.0,353.0,393.0,nan,359.0,368.0,393.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,47.0,48.0,48.0,nan,48.0,48.0,48.0,nan
Total Debt/Equity,47.17,39.9,38.73,nan,55.5,44.97,38.73,nan
Reserve Ratio,469.32,632.08,715.84,nan,646.24,664.49,715.84,nan
Oper.Income Margin,4.4,10.38,2.98,nan,6.69,1.26,7.56,nan
Net Income Margin,-19.96,14.5,5.78,nan,8.77,5.26,9.82,nan
ROA,-26.43,15.91,6.28,nan,7.56,4.81,16.67,nan
ROE,-40.26,22.76,8.75,nan,11.24,7.23,23.63,nan
EPS(KRW),-172.0,147.0,68.0,nan,21.0,14.0,47.0,nan
BPS(KRW),569.0,732.0,816.0,nan,746.0,764.0,816.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,10.15,18.17,nan,nan,nan,nan,nan
PBR,2.65,2.04,1.51,nan,2.32,2.11,1.51,nan
Issued Shares,47170.0,48155.0,48155.0,nan,48155.0,48155.0,48155.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
