계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3035.0,3161.0,2564.0,3355.0,655.0,600.0,631.0,605.0
Operating Income,143.0,138.0,16.0,164.0,9.0,-16.0,6.0,46.0
Oper.Income(Rep.),143.0,138.0,16.0,nan,9.0,-16.0,6.0,nan
Net Income,72.0,89.0,-16.0,122.0,-4.0,-26.0,16.0,nan
Net Income(Contr.),56.0,62.0,-16.0,123.0,-10.0,-25.0,21.0,35.0
Net Income(Minor.),16.0,27.0,0.0,nan,6.0,-1.0,-5.0,nan
Total Assets,1923.0,2129.0,2060.0,2225.0,2120.0,2022.0,2060.0,nan
Total Liabilities,654.0,787.0,758.0,806.0,797.0,725.0,758.0,nan
Total Equity,1269.0,1343.0,1302.0,1419.0,1323.0,1297.0,1302.0,nan
Net Income(Contr.),953.0,1009.0,971.0,1089.0,985.0,960.0,971.0,nan
Net Income(Minor.),316.0,334.0,331.0,330.0,338.0,337.0,331.0,nan
Capital Stock,63.0,63.0,63.0,63.0,63.0,63.0,63.0,nan
Total Debt/Equity,51.54,58.61,58.2,56.8,60.26,55.92,58.2,nan
Reserve Ratio,1467.6,1554.98,1495.12,nan,1517.9,1478.7,1495.12,nan
Oper.Income Margin,4.7,4.37,0.63,4.89,1.35,-2.63,0.95,7.6
Net Income Margin,1.85,1.97,-0.61,3.67,-1.54,-4.14,3.3,5.79
ROA,4.05,4.39,-0.74,5.69,-0.83,-5.05,3.08,nan
ROE,6.04,6.34,-1.58,11.94,-4.07,-10.21,8.63,14.42
EPS(KRW),446.0,494.0,-125.0,978.0,-80.0,-197.0,166.0,278.0
BPS(KRW),7875.0,8314.0,8014.0,8954.0,8128.0,7931.0,8014.0,nan
DPS(KRW),100.0,100.0,nan,100.0,nan,nan,nan,nan
PER,31.06,24.35,nan,10.26,nan,nan,nan,nan
PBR,1.76,1.45,0.95,1.12,1.13,1.1,0.95,nan
Issued Shares,12579.0,12579.0,12579.0,nan,12579.0,12579.0,12579.0,nan
Div Yield,0.72,0.83,nan,nan,nan,nan,nan,nan
