계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,360.0,314.0,244.0,nan,71.0,58.0,48.0,nan
Operating Income,4.0,8.0,14.0,nan,3.0,6.0,2.0,nan
Oper.Income(Rep.),4.0,8.0,14.0,nan,3.0,6.0,2.0,nan
Net Income,-297.0,-133.0,-148.0,nan,-4.0,-4.0,-111.0,nan
Net Income(Contr.),-297.0,-133.0,-148.0,nan,-4.0,-4.0,-111.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,744.0,807.0,788.0,nan,756.0,937.0,788.0,nan
Total Liabilities,317.0,288.0,205.0,nan,245.0,250.0,205.0,nan
Total Equity,426.0,519.0,583.0,nan,510.0,687.0,583.0,nan
Net Income(Contr.),426.0,519.0,583.0,nan,510.0,687.0,583.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,297.0,440.0,458.0,nan,458.0,458.0,458.0,nan
Total Debt/Equity,74.44,55.38,35.21,nan,48.05,36.39,35.21,nan
Reserve Ratio,44.01,18.28,27.57,nan,11.73,50.28,27.57,nan
Oper.Income Margin,1.09,2.51,5.76,nan,3.98,10.21,4.89,nan
Net Income Margin,-82.43,-42.53,-60.45,nan,-5.83,-7.31,-230.5,nan
ROA,-39.3,-17.2,-18.53,nan,-2.22,-2.01,-51.26,nan
ROE,-81.58,-28.21,-26.82,nan,-3.46,-2.84,-69.64,nan
EPS(KRW),-952.0,-317.0,-325.0,nan,-9.0,-9.0,-241.0,nan
BPS(KRW),1440.0,1183.0,1276.0,nan,1117.0,1503.0,1276.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,2.83,1.7,0.63,nan,1.09,0.76,0.63,nan
Issued Shares,27043.0,42834.0,44628.0,nan,44628.0,44628.0,44628.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
