계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1062.0,906.0,914.0,nan,223.0,191.0,340.0,nan
Operating Income,22.0,-8.0,-22.0,nan,-10.0,-16.0,4.0,nan
Oper.Income(Rep.),22.0,-8.0,-22.0,nan,-10.0,-16.0,4.0,nan
Net Income,6.0,-35.0,-55.0,nan,-17.0,-24.0,-6.0,nan
Net Income(Contr.),3.0,-32.0,-53.0,nan,-15.0,-25.0,-5.0,nan
Net Income(Minor.),3.0,-4.0,-2.0,nan,-2.0,0.0,-0.0,nan
Total Assets,1022.0,1015.0,971.0,nan,957.0,891.0,971.0,nan
Total Liabilities,584.0,568.0,571.0,nan,527.0,482.0,571.0,nan
Total Equity,438.0,447.0,400.0,nan,431.0,409.0,400.0,nan
Net Income(Contr.),390.0,403.0,355.0,nan,387.0,365.0,355.0,nan
Net Income(Minor.),48.0,44.0,46.0,nan,43.0,43.0,46.0,nan
Capital Stock,34.0,35.0,35.0,nan,35.0,35.0,35.0,nan
Total Debt/Equity,133.28,127.19,142.62,nan,122.37,118.04,142.62,nan
Reserve Ratio,1117.63,1138.3,998.51,nan,1092.6,1028.69,998.51,nan
Oper.Income Margin,2.05,-0.83,-2.44,nan,-4.56,-8.2,1.31,nan
Net Income Margin,0.32,-3.48,-5.81,nan,-6.77,-12.86,-1.61,nan
ROA,0.67,-3.46,-5.54,nan,-7.2,-10.58,-2.42,nan
ROE,0.87,-7.95,-14.02,nan,-15.32,-26.17,-6.07,nan
EPS(KRW),10.0,-91.0,-153.0,nan,-44.0,-71.0,-16.0,nan
BPS(KRW),1218.0,1238.0,1099.0,nan,1193.0,1129.0,1099.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,202.44,nan,nan,nan,nan,nan,nan,nan
PBR,1.63,1.77,1.31,nan,1.66,1.4,1.31,nan
Issued Shares,34242.0,34606.0,34606.0,nan,34606.0,34606.0,34606.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
