계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3282.0,3336.0,3180.0,3492.0,809.0,858.0,803.0,761.0
Operating Income,22.0,120.0,99.0,201.0,33.0,26.0,34.0,17.0
Oper.Income(Rep.),22.0,120.0,99.0,nan,33.0,26.0,34.0,nan
Net Income,-129.0,-58.0,-54.0,93.0,-5.0,-14.0,29.0,-4.0
Net Income(Contr.),-131.0,-65.0,-58.0,100.0,-5.0,-15.0,28.0,nan
Net Income(Minor.),2.0,7.0,3.0,nan,-0.0,1.0,1.0,nan
Total Assets,3040.0,3001.0,3172.0,2990.0,3001.0,2956.0,3172.0,nan
Total Liabilities,2567.0,2595.0,2552.0,2540.0,2612.0,2607.0,2552.0,nan
Total Equity,473.0,406.0,620.0,450.0,389.0,349.0,620.0,nan
Net Income(Contr.),435.0,362.0,573.0,400.0,345.0,304.0,573.0,nan
Net Income(Minor.),37.0,44.0,47.0,50.0,44.0,46.0,47.0,nan
Capital Stock,103.0,103.0,103.0,100.0,103.0,103.0,103.0,nan
Total Debt/Equity,543.27,639.27,411.67,564.44,671.23,746.03,411.67,nan
Reserve Ratio,321.88,255.31,460.2,nan,238.46,198.8,460.2,nan
Oper.Income Margin,0.68,3.59,3.11,5.76,4.11,3.0,4.26,2.23
Net Income Margin,-3.98,-1.95,-1.81,2.86,-0.6,-1.76,3.47,nan
ROA,-4.2,-1.93,-1.77,3.02,-0.67,-1.87,3.77,-0.5
ROE,-26.44,-16.29,-12.3,20.55,-5.86,-18.63,25.36,nan
EPS(KRW),-634.0,-315.0,-279.0,485.0,-23.0,-73.0,135.0,nan
BPS(KRW),2109.0,1777.0,2801.0,1960.0,1692.0,1494.0,2801.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,7.58,nan,nan,nan,nan
PBR,2.03,3.61,1.1,1.87,2.32,2.1,1.1,nan
Issued Shares,20628.0,20628.0,20628.0,nan,20628.0,20628.0,20628.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
