계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,562.0,464.0,538.0,nan,nan,nan,nan,nan
Operating Income,223.0,141.0,176.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),223.0,141.0,176.0,nan,nan,nan,0.0,nan
Net Income,191.0,128.0,183.0,nan,nan,nan,nan,nan
Net Income(Contr.),191.0,128.0,183.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,940.0,988.0,1185.0,nan,nan,nan,1185.0,nan
Total Liabilities,105.0,59.0,97.0,nan,nan,nan,97.0,nan
Total Equity,835.0,929.0,1088.0,nan,nan,nan,1088.0,nan
Net Income(Contr.),835.0,929.0,1088.0,nan,nan,nan,1088.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,162.0,163.0,164.0,nan,nan,nan,164.0,nan
Total Debt/Equity,12.57,6.35,8.91,nan,nan,nan,8.91,nan
Reserve Ratio,414.67,469.07,564.56,nan,nan,nan,564.56,nan
Oper.Income Margin,39.64,30.32,32.7,nan,nan,nan,nan,nan
Net Income Margin,34.06,27.59,34.02,nan,nan,nan,nan,nan
ROA,22.19,13.27,16.83,nan,nan,nan,nan,nan
ROE,25.82,14.5,18.13,nan,nan,nan,nan,nan
EPS(KRW),605.0,398.0,565.0,nan,nan,nan,0.0,nan
BPS(KRW),2604.0,2879.0,3363.0,nan,nan,nan,3363.0,nan
DPS(KRW),120.0,80.0,100.0,nan,nan,nan,100.0,nan
PER,18.35,16.99,14.36,nan,nan,nan,nan,nan
PBR,4.26,2.35,2.41,nan,nan,nan,2.41,nan
Issued Shares,32079.0,32276.0,32366.0,nan,nan,nan,32366.0,nan
Div Yield,1.08,1.18,1.23,nan,nan,nan,1.23,nan
