계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,2768.0,2373.0,1529.0,nan,412.0,382.0,214.0,nan
Operating Income,27.0,21.0,49.0,nan,19.0,1.0,22.0,nan
Oper.Income(Rep.),27.0,21.0,49.0,nan,19.0,1.0,22.0,nan
Net Income,555.0,695.0,709.0,nan,120.0,162.0,110.0,nan
Net Income(Contr.),508.0,559.0,569.0,nan,107.0,134.0,52.0,nan
Net Income(Minor.),47.0,136.0,139.0,nan,13.0,29.0,58.0,nan
Total Assets,5534.0,6322.0,6131.0,nan,6549.0,6581.0,6131.0,nan
Total Liabilities,1723.0,1672.0,1175.0,nan,1469.0,1340.0,1175.0,nan
Total Equity,3811.0,4650.0,4956.0,nan,5079.0,5241.0,4956.0,nan
Net Income(Contr.),3512.0,4215.0,4754.0,nan,4592.0,4726.0,4754.0,nan
Net Income(Minor.),299.0,435.0,202.0,nan,487.0,515.0,202.0,nan
Capital Stock,156.0,185.0,185.0,nan,185.0,185.0,185.0,nan
Total Debt/Equity,45.22,35.95,23.71,nan,28.93,25.58,23.71,nan
Reserve Ratio,2234.8,2250.95,2544.43,nan,2454.41,2526.29,2544.43,nan
Oper.Income Margin,0.97,0.88,3.22,nan,4.7,0.27,10.39,nan
Net Income Margin,18.35,23.56,37.25,nan,26.1,34.95,24.27,nan
ROA,10.26,11.73,11.38,nan,7.26,9.88,6.9,nan
ROE,15.58,14.47,12.7,nan,9.47,11.46,4.38,nan
EPS(KRW),1624.0,1509.0,1537.0,nan,290.0,360.0,140.0,nan
BPS(KRW),11674.0,11755.0,13222.0,nan,12772.0,13131.0,13222.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,1.45,1.47,1.22,nan,nan,nan,nan,nan
PBR,0.2,0.19,0.14,nan,0.17,0.15,0.14,nan
Issued Shares,31279.0,37052.0,37052.0,nan,37052.0,37052.0,37052.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
