계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,13.0,31.0,25.0,nan,6.0,6.0,5.0,nan
Operating Income,-200.0,-224.0,-161.0,nan,-41.0,-37.0,-41.0,nan
Oper.Income(Rep.),-200.0,-224.0,-161.0,nan,-41.0,-37.0,-41.0,nan
Net Income,-192.0,-216.0,-202.0,nan,-26.0,-40.0,-93.0,nan
Net Income(Contr.),-192.0,-216.0,-202.0,nan,-26.0,-40.0,-93.0,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,456.0,227.0,268.0,nan,328.0,292.0,268.0,nan
Total Liabilities,57.0,45.0,203.0,nan,216.0,221.0,203.0,nan
Total Equity,399.0,181.0,65.0,nan,112.0,71.0,65.0,nan
Net Income(Contr.),399.0,181.0,65.0,nan,112.0,71.0,65.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,0.0,0.0,0.0,nan
Capital Stock,82.0,83.0,83.0,nan,83.0,83.0,83.0,nan
Total Debt/Equity,14.34,25.09,310.78,nan,193.23,310.35,310.78,nan
Reserve Ratio,383.99,119.14,nan,nan,35.33,nan,nan,nan
Oper.Income Margin,-1556.68,-719.96,-646.67,nan,-678.72,-565.68,-891.26,nan
Net Income Margin,-1495.97,-691.35,-807.67,nan,-431.72,-613.17,-2038.47,nan
ROA,-35.18,-63.16,-81.5,nan,-29.7,-51.14,-132.31,nan
ROE,-39.15,-74.33,-163.64,nan,-83.72,-173.24,-543.22,nan
EPS(KRW),-1167.0,-1305.0,-1220.0,nan,-158.0,-240.0,-561.0,nan
BPS(KRW),2420.0,1096.0,395.0,nan,677.0,431.0,395.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.91,4.25,16.36,nan,5.99,23.66,16.36,nan
Issued Shares,16479.0,16537.0,16542.0,nan,16537.0,16537.0,16542.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
