계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1091.0,787.0,793.0,nan,nan,nan,nan,nan
Operating Income,28.0,-98.0,-95.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),28.0,-98.0,-95.0,nan,nan,nan,0.0,nan
Net Income,70.0,14.0,18.0,nan,nan,nan,nan,nan
Net Income(Contr.),70.0,14.0,18.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,3425.0,3384.0,3443.0,nan,nan,nan,3443.0,nan
Total Liabilities,278.0,224.0,268.0,nan,nan,nan,268.0,nan
Total Equity,3147.0,3159.0,3175.0,nan,nan,nan,3175.0,nan
Net Income(Contr.),3147.0,3159.0,3175.0,nan,nan,nan,3175.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,182.0,182.0,182.0,nan,nan,nan,182.0,nan
Total Debt/Equity,8.83,7.11,8.44,nan,nan,nan,8.44,nan
Reserve Ratio,1633.36,1639.89,1648.52,nan,nan,nan,1648.52,nan
Oper.Income Margin,2.54,-12.45,-12.0,nan,nan,nan,nan,nan
Net Income Margin,6.46,1.79,2.29,nan,nan,nan,nan,nan
ROA,2.05,0.41,0.53,nan,nan,nan,nan,nan
ROE,2.27,0.45,0.57,nan,nan,nan,nan,nan
EPS(KRW),194.0,39.0,50.0,nan,nan,nan,0.0,nan
BPS(KRW),8667.0,8699.0,8743.0,nan,nan,nan,8743.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,153.9,678.89,324.44,nan,nan,nan,nan,nan
PBR,3.44,3.03,1.86,nan,nan,nan,1.86,nan
Issued Shares,36313.0,36313.0,36313.0,nan,nan,nan,36313.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
