계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,3334.0,3551.0,3211.0,nan,830.0,750.0,888.0,nan
Operating Income,465.0,293.0,194.0,nan,67.0,46.0,63.0,nan
Oper.Income(Rep.),465.0,293.0,194.0,nan,67.0,46.0,63.0,nan
Net Income,462.0,298.0,199.0,nan,68.0,65.0,38.0,nan
Net Income(Contr.),404.0,241.0,163.0,nan,57.0,55.0,31.0,nan
Net Income(Minor.),58.0,56.0,35.0,nan,11.0,10.0,8.0,nan
Total Assets,4819.0,5135.0,5226.0,nan,5339.0,5276.0,5226.0,nan
Total Liabilities,1085.0,1127.0,1050.0,nan,1267.0,1139.0,1050.0,nan
Total Equity,3734.0,4009.0,4175.0,nan,4072.0,4137.0,4175.0,nan
Net Income(Contr.),3336.0,3558.0,3703.0,nan,3617.0,3672.0,3703.0,nan
Net Income(Minor.),398.0,450.0,472.0,nan,455.0,465.0,472.0,nan
Capital Stock,85.0,85.0,85.0,nan,85.0,85.0,85.0,nan
Total Debt/Equity,29.05,28.11,25.15,nan,31.11,27.53,25.15,nan
Reserve Ratio,3825.82,4087.58,4257.54,nan,4157.03,4221.24,4257.54,nan
Oper.Income Margin,13.95,8.24,6.03,nan,8.05,6.16,7.06,nan
Net Income Margin,12.13,6.79,5.09,nan,6.84,7.27,3.47,nan
ROA,10.13,5.98,3.83,nan,5.16,4.87,2.92,nan
ROE,12.83,7.0,4.5,nan,6.33,5.98,3.34,nan
EPS(KRW),2379.0,1419.0,961.0,nan,334.0,321.0,181.0,nan
BPS(KRW),19629.0,20938.0,21788.0,nan,21285.0,21606.0,21788.0,nan
DPS(KRW),200.0,150.0,150.0,nan,nan,nan,150.0,nan
PER,2.93,5.04,5.04,nan,nan,nan,nan,nan
PBR,0.36,0.34,0.22,nan,0.3,0.26,0.22,nan
Issued Shares,17000.0,17000.0,17000.0,nan,17000.0,17000.0,17000.0,nan
Div Yield,2.87,2.1,3.1,nan,nan,nan,3.1,nan
