계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,1402.0,2236.0,1849.0,nan,481.0,410.0,544.0,nan
Operating Income,64.0,139.0,13.0,nan,4.0,-6.0,18.0,nan
Oper.Income(Rep.),103.0,212.0,-7.0,nan,4.0,-11.0,20.0,nan
Net Income,167.0,223.0,20.0,nan,22.0,-10.0,9.0,nan
Net Income(Contr.),116.0,215.0,12.0,nan,17.0,-9.0,9.0,nan
Net Income(Minor.),51.0,7.0,8.0,nan,4.0,-2.0,0.0,nan
Total Assets,2414.0,2255.0,2378.0,nan,2476.0,2403.0,2378.0,nan
Total Liabilities,819.0,586.0,686.0,nan,783.0,725.0,686.0,nan
Total Equity,1594.0,1669.0,1692.0,nan,1693.0,1678.0,1692.0,nan
Net Income(Contr.),1426.0,1626.0,1646.0,nan,1641.0,1632.0,1646.0,nan
Net Income(Minor.),168.0,43.0,46.0,nan,52.0,46.0,46.0,nan
Capital Stock,323.0,323.0,323.0,nan,323.0,323.0,323.0,nan
Total Debt/Equity,51.4,35.13,40.51,nan,46.27,43.22,40.51,nan
Reserve Ratio,340.91,402.89,408.98,nan,407.29,404.53,408.98,nan
Oper.Income Margin,4.56,6.22,0.68,nan,0.89,-1.38,3.31,nan
Net Income Margin,8.3,9.63,0.64,nan,3.63,-2.08,1.6,nan
ROA,7.19,9.54,0.86,nan,3.69,-1.66,1.51,nan
ROE,8.39,14.12,0.73,nan,4.28,-2.08,2.12,nan
EPS(KRW),184.0,340.0,19.0,nan,28.0,-13.0,14.0,nan
BPS(KRW),2248.0,2564.0,2595.0,nan,2586.0,2572.0,2595.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,24.03,12.9,192.97,nan,nan,nan,nan,nan
PBR,1.96,1.71,1.39,nan,1.35,1.07,1.39,nan
Issued Shares,63429.0,63429.0,63429.0,nan,63429.0,63429.0,63429.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
