계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,631.0,914.0,625.0,nan,196.0,171.0,107.0,nan
Operating Income,28.0,-22.0,-122.0,nan,-14.0,-31.0,-44.0,nan
Oper.Income(Rep.),28.0,-22.0,-122.0,nan,-14.0,-31.0,-44.0,nan
Net Income,11.0,-55.0,-115.0,nan,-33.0,11.0,-50.0,nan
Net Income(Contr.),4.0,-36.0,-86.0,nan,-28.0,23.0,-45.0,nan
Net Income(Minor.),7.0,-20.0,-29.0,nan,-5.0,-12.0,-5.0,nan
Total Assets,1448.0,1820.0,1641.0,nan,1948.0,1641.0,1641.0,nan
Total Liabilities,561.0,962.0,940.0,nan,1168.0,867.0,940.0,nan
Total Equity,887.0,859.0,701.0,nan,780.0,774.0,701.0,nan
Net Income(Contr.),768.0,738.0,622.0,nan,670.0,693.0,622.0,nan
Net Income(Minor.),120.0,121.0,79.0,nan,110.0,81.0,79.0,nan
Capital Stock,48.0,144.0,144.0,nan,144.0,144.0,144.0,nan
Total Debt/Equity,63.21,112.01,134.16,nan,149.72,112.09,134.16,nan
Reserve Ratio,1558.97,412.46,350.27,nan,368.34,382.25,350.27,nan
Oper.Income Margin,4.46,-2.46,-19.53,nan,-7.32,-17.96,-41.48,nan
Net Income Margin,0.62,-3.89,-13.82,nan,-14.19,13.71,-42.18,nan
ROA,0.9,-3.39,-6.64,nan,-7.09,2.51,-12.13,nan
ROE,0.6,-4.72,-12.71,nan,-16.2,13.76,-27.39,nan
EPS(KRW),15.0,-123.0,-301.0,nan,-97.0,82.0,-157.0,nan
BPS(KRW),2765.0,2576.0,2263.0,nan,2354.0,2424.0,2263.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,291.49,nan,nan,nan,nan,nan,nan,nan
PBR,1.58,1.55,1.14,nan,1.3,1.06,1.14,nan
Issued Shares,28855.0,28635.0,28743.0,nan,28635.0,28743.0,28743.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
