계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,174913.0,244807.0,275447.0,288730.0,74143.0,70855.0,70999.0,66153.0
Operating Income,5601.0,9017.0,10877.0,10789.0,3816.0,1771.0,2830.0,2386.0
Oper.Income(Rep.),6695.0,8997.0,10729.0,nan,3744.0,1571.0,2978.0,nan
Net Income,8472.0,5706.0,3915.0,4961.0,2322.0,718.0,-28.0,1170.0
Net Income(Contr.),7933.0,4360.0,2373.0,3591.0,1805.0,450.0,-284.0,608.0
Net Income(Minor.),539.0,1346.0,1542.0,nan,517.0,269.0,257.0,nan
Total Assets,172574.0,182460.0,205279.0,209198.0,200013.0,194802.0,205279.0,nan
Total Liabilities,113634.0,114954.0,136468.0,135498.0,130723.0,125168.0,136468.0,nan
Total Equity,58939.0,67506.0,68812.0,73699.0,69290.0,69635.0,68812.0,nan
Net Income(Contr.),43198.0,47337.0,45919.0,50434.0,48282.0,48712.0,45919.0,nan
Net Income(Minor.),15741.0,20169.0,22893.0,23266.0,21008.0,20923.0,22893.0,nan
Capital Stock,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,1610.0,nan
Total Debt/Equity,192.8,170.29,198.32,183.85,188.66,179.75,198.32,nan
Reserve Ratio,2667.54,2925.9,2818.23,nan,2964.97,2991.71,2818.23,nan
Oper.Income Margin,3.2,3.68,3.95,3.74,5.15,2.5,3.99,3.61
Net Income Margin,4.54,1.78,0.86,1.24,2.44,0.63,-0.4,0.92
ROA,5.67,3.21,2.02,2.39,4.85,1.46,-0.06,2.28
ROE,20.17,9.63,5.09,7.45,15.18,3.71,-2.4,5.29
EPS(KRW),24635.0,13539.0,7371.0,11151.0,5607.0,1396.0,-883.0,1887.0
BPS(KRW),138377.0,151295.0,145911.0,159933.0,153248.0,154586.0,145911.0,nan
DPS(KRW),1550.0,1600.0,1650.0,1677.0,nan,nan,1650.0,nan
PER,2.83,6.88,12.79,10.91,nan,nan,nan,nan
PBR,0.5,0.62,0.65,0.76,0.94,0.8,0.65,nan
Issued Shares,32200.0,32200.0,32200.0,nan,32200.0,32200.0,32200.0,nan
Div Yield,2.22,1.72,1.75,nan,nan,nan,1.75,nan
