계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,4363.0,5750.0,4624.0,nan,882.0,643.0,1936.0,nan
Operating Income,-808.0,-782.0,-1126.0,nan,-274.0,-268.0,-448.0,nan
Oper.Income(Rep.),-808.0,-782.0,-1126.0,nan,-274.0,-268.0,-448.0,nan
Net Income,-893.0,-1110.0,-1278.0,nan,-354.0,-315.0,-448.0,nan
Net Income(Contr.),-893.0,-1105.0,-1277.0,nan,-354.0,-315.0,-447.0,nan
Net Income(Minor.),-0.0,-5.0,-1.0,nan,-0.0,-0.0,-0.0,nan
Total Assets,4987.0,5137.0,3003.0,nan,4446.0,4222.0,3003.0,nan
Total Liabilities,3077.0,4116.0,2927.0,nan,3829.0,3772.0,2927.0,nan
Total Equity,1910.0,1021.0,77.0,nan,616.0,450.0,77.0,nan
Net Income(Contr.),1938.0,1054.0,112.0,nan,654.0,486.0,112.0,nan
Net Income(Minor.),-27.0,-32.0,-35.0,nan,-37.0,-36.0,-35.0,nan
Capital Stock,1977.0,2043.0,2297.0,nan,2120.0,2236.0,2297.0,nan
Total Debt/Equity,161.08,403.04,3817.06,nan,621.49,838.46,3817.06,nan
Reserve Ratio,nan,nan,nan,nan,nan,nan,nan,nan
Oper.Income Margin,-18.52,-13.59,-24.35,nan,-31.08,-41.67,-23.14,nan
Net Income Margin,-20.47,-19.22,-27.62,nan,-40.18,-48.9,-23.1,nan
ROA,-17.57,-21.93,-31.39,nan,-31.66,-29.04,-49.55,nan
ROE,-41.65,-73.88,-219.19,nan,-182.53,-220.91,-598.93,nan
EPS(KRW),-481.0,-550.0,-561.0,nan,-168.0,-141.0,-195.0,nan
BPS(KRW),981.0,517.0,50.0,nan,309.0,218.0,50.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,1.26,4.45,19.02,nan,4.93,2.43,19.02,nan
Issued Shares,197673.0,204259.0,229682.0,nan,212038.0,223612.0,229682.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
