계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,nan,26321.0,35275.0,nan,nan,nan,nan,nan
Operating Income,nan,2355.0,1025.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),nan,2355.0,1025.0,nan,nan,nan,0.0,nan
Net Income,nan,1422.0,348.0,nan,nan,nan,nan,nan
Net Income(Contr.),nan,1422.0,348.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,nan,35318.0,31940.0,nan,nan,nan,31940.0,nan
Total Liabilities,nan,18104.0,14922.0,nan,nan,nan,14922.0,nan
Total Equity,nan,17214.0,17018.0,nan,nan,nan,17018.0,nan
Net Income(Contr.),nan,17214.0,17018.0,nan,nan,nan,17018.0,nan
Net Income(Minor.),nan,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,nan,2480.0,2480.0,nan,nan,nan,2480.0,nan
Total Debt/Equity,nan,105.17,87.68,nan,nan,nan,87.68,nan
Reserve Ratio,nan,594.33,586.46,nan,nan,nan,586.46,nan
Oper.Income Margin,nan,8.95,2.9,nan,nan,nan,nan,nan
Net Income Margin,nan,5.4,0.99,nan,nan,nan,nan,nan
ROA,nan,nan,1.04,nan,nan,nan,nan,nan
ROE,nan,nan,2.04,nan,nan,nan,nan,nan
EPS(KRW),nan,2866.0,702.0,nan,nan,nan,0.0,nan
BPS(KRW),nan,34717.0,34323.0,nan,nan,nan,34323.0,nan
DPS(KRW),nan,700.0,600.0,nan,nan,nan,300.0,nan
PER,nan,4.2,11.39,nan,nan,nan,nan,nan
PBR,nan,0.35,0.23,nan,nan,nan,0.23,nan
Issued Shares,nan,49608.0,49608.0,nan,nan,nan,49608.0,nan
Div Yield,nan,5.81,7.5,nan,nan,nan,3.75,nan
