계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,298.0,194.0,250.0,nan,34.0,74.0,78.0,nan
Operating Income,-4.0,-55.0,-100.0,nan,-24.0,-25.0,-33.0,nan
Oper.Income(Rep.),-4.0,-55.0,-100.0,nan,-24.0,-25.0,-33.0,nan
Net Income,-6.0,-61.0,-95.0,nan,-22.0,-24.0,-31.0,nan
Net Income(Contr.),-6.0,-61.0,-83.0,nan,-20.0,-21.0,-26.0,nan
Net Income(Minor.),nan,-0.0,-12.0,nan,-2.0,-3.0,-5.0,nan
Total Assets,194.0,463.0,541.0,nan,536.0,553.0,541.0,nan
Total Liabilities,82.0,142.0,147.0,nan,93.0,128.0,147.0,nan
Total Equity,111.0,321.0,394.0,nan,443.0,424.0,394.0,nan
Net Income(Contr.),111.0,321.0,343.0,nan,387.0,369.0,343.0,nan
Net Income(Minor.),0.0,0.0,51.0,nan,56.0,55.0,51.0,nan
Capital Stock,64.0,80.0,82.0,nan,82.0,82.0,82.0,nan
Total Debt/Equity,73.68,44.1,37.22,nan,21.06,30.21,37.22,nan
Reserve Ratio,75.0,301.1,316.89,nan,371.0,349.48,316.89,nan
Oper.Income Margin,-1.46,-28.4,-40.21,nan,-71.95,-33.77,-41.55,nan
Net Income Margin,-1.92,-31.33,-33.43,nan,-59.27,-28.94,-33.55,nan
ROA,-2.62,-18.55,-18.94,nan,-16.61,-17.97,-22.53,nan
ROE,-5.27,-28.12,-25.15,nan,-20.79,-22.74,-29.53,nan
EPS(KRW),-46.0,-428.0,-513.0,nan,-123.0,-131.0,-160.0,nan
BPS(KRW),875.0,2006.0,2084.0,nan,2355.0,2247.0,2084.0,nan
DPS(KRW),nan,nan,nan,nan,nan,nan,nan,nan
PER,nan,nan,nan,nan,nan,nan,nan,nan
PBR,nan,4.14,2.04,nan,4.4,2.49,2.04,nan
Issued Shares,12741.0,16015.0,16440.0,nan,16422.0,16422.0,16440.0,nan
Div Yield,nan,nan,nan,nan,nan,nan,nan,nan
