계정,2022/12,2023/12,2024/12,2025/12(E),2024/06,2024/09,2024/12,2025/03(E)
Sales,824.0,623.0,703.0,nan,nan,nan,nan,nan
Operating Income,53.0,-78.0,-82.0,nan,nan,nan,nan,nan
Oper.Income(Rep.),53.0,-78.0,-82.0,nan,nan,nan,0.0,nan
Net Income,42.0,-61.0,-160.0,nan,nan,nan,nan,nan
Net Income(Contr.),42.0,-61.0,-160.0,nan,nan,nan,nan,nan
Net Income(Minor.),nan,nan,nan,nan,nan,nan,nan,nan
Total Assets,1161.0,1196.0,1163.0,nan,nan,nan,1163.0,nan
Total Liabilities,485.0,591.0,718.0,nan,nan,nan,718.0,nan
Total Equity,675.0,605.0,445.0,nan,nan,nan,445.0,nan
Net Income(Contr.),675.0,605.0,445.0,nan,nan,nan,445.0,nan
Net Income(Minor.),0.0,0.0,0.0,nan,nan,nan,0.0,nan
Capital Stock,101.0,101.0,101.0,nan,nan,nan,101.0,nan
Total Debt/Equity,71.86,97.68,161.3,nan,nan,nan,161.3,nan
Reserve Ratio,568.08,498.25,340.14,nan,nan,nan,340.14,nan
Oper.Income Margin,6.45,-12.57,-11.61,nan,nan,nan,nan,nan
Net Income Margin,5.06,-9.72,-22.74,nan,nan,nan,nan,nan
ROA,4.21,-5.14,-13.56,nan,nan,nan,nan,nan
ROE,8.74,-9.45,-30.46,nan,nan,nan,nan,nan
EPS(KRW),460.0,-599.0,-1581.0,nan,nan,nan,0.0,nan
BPS(KRW),6681.0,5982.0,4401.0,nan,nan,nan,4401.0,nan
DPS(KRW),100.0,nan,nan,nan,nan,nan,nan,nan
PER,24.89,nan,nan,nan,nan,nan,nan,nan
PBR,1.71,1.91,2.97,nan,nan,nan,2.97,nan
Issued Shares,10111.0,10111.0,10111.0,nan,nan,nan,10111.0,nan
Div Yield,0.87,nan,nan,nan,nan,nan,nan,nan
